fund_id,fund_key,NAV,NAV_1,NAV_3,NAV_5,NAV_10
6112-12,FDF729F046D6FB70C0A80133,13.2023,14.7853,10.7951,10.1639,0
119-11,8C582CA34B2FAC8EC0A80133,15.6411,14.7841,12.0984,11.3534,0
731-2,1F426EDA43AAFCB1C0A80134,15.2935,14.7792,10.7538,11.3684,10.6143
2354-17,73191D564E816314C0A80133,15.4011,14.7788,11.002,0,0
212-3,DDB00FD13D098155C0A801E0,13.6745,14.7785,11.4068,13.6901,14.4173
2348-12,8BEF032C4F7DB7A0C0A80132,14.1045,14.7771,11.2144,0,0
6828-3,9859579540997340C0A80132,8.4269,14.7754,13.9806,14.9087,12.9271
119-10,6EA903963B775050C0A80119,15.1236,14.7749,12.5417,11.4629,13.9256
2197-2,4C3615A14CE34A13C0A80133,10.7041,14.7743,10.0973,10.655,0
5731-1,02B3567B466B8BAEC0A80135,14.6085,14.7743,7.6645,6.5974,0
2634-1,D41443B3511863B3C0A80132,15.4636,14.7729,10.0353,0,0
1190-12,C6DB318B453D848BC0A80132,14.3358,14.77,13.4256,14.4589,0
748-3,D6A85D873A98DEDAC0A801E1,14.0706,14.7694,12.5533,10.2231,12.7591
5454-8,53BA0D0D3A92F4E2C0A801E1,12.2893,14.769,13.191,8.9321,8.1821
6240-3,32B814D1422E2595C0A80134,13.3914,14.7674,13.0543,13.9778,11.0566
217-1,1C6B57E5408825C7FFFFFFFF,12.9949,14.7639,12.1781,9.4406,11.9491
7494-3,0FF418733C84ED0FC0A801E0,12.112,14.7634,11.6392,10.6726,12.8544
7004-2,949A17803986CF7CC0A80118,13.9789,14.7627,9.688,8.2892,8.7055
2380-1,D3381CC14E7DD236C0A80135,13.5293,14.7624,12.4381,0,0
5455-3,10EE4D7C39F454C5C0A801E0,16.0852,14.7624,12.1513,8.3628,6.7012
1391-1,8C601D32439E2FDCC0A80132,14.4331,14.7596,11.2333,10.1867,10.1327
2244-1,6D815BEE4D3DFC79C0A80133,13.9923,14.7579,10.884,10.0188,0
116-2,DED8452A397C5280C0A80119,11.9643,14.7561,9.457,9.4658,6.9082
7516-6,17720658445CC839C0A80134,14.4455,14.755,12.1599,10.1683,0
5052-4,37753F133A3BB52DC0A801E1,10.2519,14.7541,12.1127,10.2863,11.6469
8449-1,70F7688C41648708C0A80132,13.438,14.7534,13.1588,12.5077,11.0801
5468-1,17F102A34434F7A4C0A80134,12.5991,14.7528,12.6226,11.3226,0
718-5,E874595B3A79CE1CC0A801E1,15.2347,14.7524,10.6173,10.6717,9.3721
6715-7,5FF31C0B4D385E84C0A80133,14.3849,14.7515,11.3285,10.5337,0
2099-2,84B364454AB96749C0A80132,13.4334,14.749,12.0152,11.2496,0
2665-1,0A3A4079516851D4C0A80135,13.4348,14.7428,0,0,0
2221-2,A7AF437D4D04F405C0A80134,15.4611,14.7417,11.9477,10.6672,0
801-2,1C86032641F56DB7C0A80133,10.5817,14.7405,12.4574,13.833,13.0084
2327-3,567F4D524E1DAA94C0A80132,11.1349,14.7402,9.284,0,0
6039-2,EE6E3181439DBF01C0A80134,13.3133,14.7389,10.7396,10.8489,10.9614
8175-1,F1661D44521FA3ECC0A80132,16.2028,14.7387,0,0,0
8338-3,FD3953BA3FAEA5C1C0A80134,15.5631,14.7385,14.7588,13.4856,10.7728
986-3,8B661D1A455B3BDDC0A80133,14.7732,14.7376,11.3511,10.4369,0
1361-3,7A5069A94926E5A2C0A80133,11.8635,14.7344,11.9023,13.5168,0
1396-4,2E3A46F142BE1CADC0A80132,13.6161,14.7343,13.518,13.7392,12.4943
5396-2,53296E2F4223C0F6C0A80133,13.4847,14.7339,12.4415,12.6387,11.8785
2275-12,30F554844E287263C0A80132,13.2726,14.7332,10.467,0,0
635-2,56912AB83A37E395C0A801E0,16.0029,14.7329,10.6741,8.9123,7.3358
2081-1,144F208D4A5361C7C0A80133,15.1964,14.7297,12.308,13.2556,0
682-11,BFE041284189BF3FC0A80133,11.5112,14.7295,15.6383,17.165,12.2601
1578-3,61E253EC44B44843C0A80132,14.9125,14.7276,12.5457,11.905,0
507-6,BB4218F2426A64A2C0A80132,14.7624,14.7269,11.6276,9.9104,10.1771
2197-3,5FF435984F197FCEC0A80134,14.3388,14.7263,12.6833,0,0
2136-2,F94E1EA75099440AC0A80135,14.5077,14.7253,11.7799,0,0
8409-2,6B9F0D714043CB47C0A80133,13.439,14.7253,11.7957,11.0947,12.3667
777-3,EACF164B486D27BFC0A80135,14.0855,14.7212,11.8283,9.1612,0
1631-1,CC665A1C45368CE7C0A80133,13.5624,14.7211,12.0876,9.2592,0
6967-4,D7DD1CB543999895C0A80133,13.2426,14.7209,12.1018,10.6116,11.2038
892-3,DAB6166D4ACA9821C0A80133,15.2889,14.7198,12.2548,11.144,0
1244-16,871C10C042B086ACC0A80132,14.144,14.7185,11.9591,9.986,10.3591
629-8,2B6A5D7942A7191CC0A80134,14.5958,14.7159,12.5047,12.4844,11.0356
2455-2,0D404A5A4F6360D0C0A80132,15.8124,14.7159,10.699,0,0
6258-3,3A8E211241FF9300C0A80133,12.1748,14.7135,11.8271,10.2076,11.9974
7808-2,45A46EE6454165CEC0A80133,16.2735,14.7134,9.0456,8.4021,0
2412-4,3BFC72CC4F399137C0A80133,15.4847,14.7129,11.3611,0,0
1500-2,F16064B643FB5191C0A80132,15.2785,14.7119,10.7325,9.3259,10.2038
338-5,632154443AB408CAC0A801E1,13.4385,14.7118,10.5004,10.266,10.8774
7655-1,35953094486C82EFC0A80132,13.4909,14.7118,13.002,14.5335,0
1320-21,709E164B44DB27A8C0A80133,13.8013,14.7116,15.9917,14.6592,0
6976-3,4B2760F1436FA4CEC0A80132,13.5179,14.7115,11.6899,9.7629,10.4952
2469-6,D4903780503E4016C0A80134,16.7956,14.7102,10.1724,0,0
1273-2,E51C4DEB443C5B1CC0A80133,14.3429,14.7092,13.127,12.4091,0
1614-16,8AFD117F50D0F5A4C0A80134,14.3217,14.7085,10.6592,0,0
2330-11,58EC26414E3C0A4DC0A80132,11.7688,14.708,19.7014,0,0
6033-2,AE1A379951016E13C0A80146,14.3192,14.7079,10.2071,8.8616,0
2073-30,6ED84F594DA86DBFC0A80132,14.0762,14.7057,10.3925,0,0
7998-1,ED060E744727D922C0A80133,17.7559,14.7029,11.393,8.1641,0
1239-3,32CB1A4A43BA6F38C0A80133,11.0404,14.7024,17.3625,15.8376,11.0333
7516-10,91475DDC4900D8A1C0A80133,15.9391,14.7013,11.59,10.6049,0
1650-7,F39C477D4D21C0A6C0A80134,10.2432,14.7004,14.1314,10.3314,0
1940-6,E1475E1C49A87881C0A80134,14.8349,14.7001,14.5727,14.7698,0
7651-1,50782BBE4CD1C6CEC0A80135,13.9313,14.6982,10.7659,10.9402,0
112-7,9138603341F28E7EC0A80132,13.2618,14.698,15.5164,15.916,15.7746
348-9,6214704943D1D0EFC0A80132,14.5504,14.6979,14.9013,13.793,10.3534
2366-1,85696B584E633077C0A80132,13.9732,14.6977,12.1854,0,0
2580-16,40D257AF50E1CA59C0A80135,12.6417,14.6973,10.533,0,0
4357-5,AA9A4F7E45782A11C0A80134,14.1585,14.6973,12.3337,13.5066,0
774-21,03FC06A842B042B8C0A80132,14.5461,14.6971,12.0429,9.6804,10.2448
4359-1,3C9D67B346EAE985C0A80134,15.0246,14.6966,11.0416,10.1141,0
1259-1,B5021D133EC4FD49C0A80134,13.7292,14.6963,11.2458,11.9815,13.3749
1040-37,F60612004EB1FF5AC0A80146,9.8026,14.6942,9.3362,0,0
2342-1,7481536B4E2362CCC0A80135,12.9685,14.6925,11.188,0,0
7783-3,F55365C842FCBD83C0A80133,14.9707,14.6916,10.7163,9.0834,10.0697
5875-3,1C1B033342D28610C0A80133,13.1162,14.6904,12.9396,13.4904,12.3796
6405-1,AF6D12A0424F02FEC0A80134,14.1215,14.6904,12.5948,12.3354,10.8456
901-15,00E84D91491918A7C0A80134,14.6731,14.6901,12.8815,10.6672,0
2606-3,70D51B285102FDD4C0A80135,12.7106,14.6892,10.5157,0,0
1119-5,A248043940F53CDCC0A80134,12.8047,14.6878,15.8596,14.779,14.3199
1898-7,B015044D4DFA2336C0A80135,16.1545,14.686,10.1391,0,0
8092-1,91F506D34D72046FC0A80133,16.3435,14.6849,9.9272,10.0922,0
4634-2,1FFC699B419CC7A5C0A80132,11.808,14.684,14.1482,14.072,12.8088
2355-2,89C66D9B4E4AFF97C0A80134,11.6076,14.6837,11.775,0,0
2485-9,904B46634FC7BBC0C0A80133,7.0026,14.6816,11.8326,0,0
2306-3,2472372D4DC1A9DEC0A80134,13.5826,14.6799,12.6538,0,0
849-6,C5106B0D429485EBC0A80133,14.7727,14.6666,13.264,12.62,11.4071
7660-1,E9A319B14757250DC0A80134,15.3054,14.6648,10.1559,9.2037,0
2276-3,FF03067F4D666151C0A80132,14.109,14.6646,10.9882,10.0225,0
5140-3,DCAB02793CC43EF9C0A80119,14.8265,14.6639,12.2536,10.6749,10.7445
133-4,FBF8535A3A50C24EC0A80118,14.5175,14.6638,15.2786,25.7369,22.4706
2223-1,B4484B5F4D0A4996C0A80135,14.5504,14.663,12.2567,10.4882,0
731-4,A22F028443CB32DAC0A80132,14.0066,14.6594,10.2072,9.066,10.6884
1127-1,9ABE3B9E3BFD9641C0A801E0,14.9924,14.6543,12.3359,11.7262,8.7348
515-18,3FFE5E254263EFFFC0A80134,13.6842,14.6529,12.3286,12.9058,12.3692
1883-6,C3AC021D4A73D6C4C0A80134,15.6385,14.6522,14.4999,13.5946,0
7982-2,7E5B03CB45C7E4CBC0A80133,15.9032,14.6521,10.144,9.3344,0
5965-2,33252523405E24F4FFFFFFFF,12.5509,14.6499,11.087,9.4482,11.1155
551-1,8BCB6D164124C15CC0A80133,14.2432,14.6492,13.4897,13.5041,13.088
1165-5,81726A183C5010D2C0A801E0,14.6348,14.6451,11.4121,13.0784,9.6878
8171-1,F57C08744BA0FAD3C0A80132,14.8465,14.6448,11.5216,10.3938,0
7622-1,A9F90A45440E9269C0A80134,13.4219,14.6432,12.1414,10.527,10.6195
970-2,732D2E113C2B46C3C0A80119,12.918,14.6413,12.9453,16.5258,21.8341
2420-3,A9470D1E4F189150C0A80135,13.881,14.6412,10.4672,0,0
2157-3,D4B966074C46E317C0A80133,9.279,14.6401,9.9443,9.7154,0
1097-3,3C030D5E4321AEBFC0A80134,12.9393,14.6392,10.7707,7.2556,10.8402
5977-3,4F2C56C33B700C2BC0A801E0,15.4395,14.6331,11.2975,10.5973,11.7298
2275-7,A7142DA44D6812E5C0A80133,14.0526,14.628,11.5198,10.0643,0
8463-7,B719201548CFC371C0A80135,14.0241,14.628,11.081,10.8827,0
4810-4,A0805ADD3AE46D64C0A80118,16.4833,14.6272,13.0866,10.5367,10.7757
5705-2,21B23F2C437C75C8C0A80133,13.457,14.6267,12.6719,12.6592,11.3969
2307-2,06863D7C4E412924C0A80134,14.9589,14.6253,12.5768,0,0
2175-5,0F5F1A574C5810DCC0A80135,13.4728,14.6245,14.2096,11.0767,0
8220-5,E2CB07FA4884CC69C0A80134,12.8475,14.6237,10.9563,9.1899,0
1743-1,3F1D02B6466F15D2C0A80133,13.9871,14.6235,13.2387,12.0785,0
5585-2,74C1121E399C2A5BC0A80119,15.0655,14.6228,9.2552,7.8739,6.1783
1001-2,452B08E7434564EAC0A80134,14.6548,14.6222,13.3487,12.5035,12.0148
986-1,0EC467084254F7D6C0A80133,15.3391,14.6205,14.0784,14.9464,11.619
5182-1,EFD15DB23B70E2F2C0A801E1,13.3923,14.6205,10.2944,7.6275,6.7621
287-13,A8EA01244173AB8DC0A80134,15.7632,14.6167,12.6922,10.8549,12.6004
5201-1,90E14A3F41F68A60C0A80134,12.6991,14.6157,14.6596,16.0903,12.6885
2342-2,6FB636DF50416B02C0A80134,13.2306,14.6137,11.4908,0,0
1149-8,EE4B12DC432BB0E2C0A80132,13.5682,14.6097,11.3767,11.9885,11.3857
8273-1,3C3528764B86047FC0A80132,14.7322,14.6088,12.0176,11.1916,0
649-22,664503FC4C61E81DC0A80133,14.685,14.6082,12.8417,11.2016,0
8237-7,E5900BF3430CC012C0A80133,13.5041,14.6081,11.7958,10.5456,11.1042
1866-2,93663C1F47ABF8CCC0A80132,13.9937,14.6074,11.6324,10.3825,0
6488-7,E90E02604461DB30C0A80132,14.1965,14.6064,12.01,10.6656,0
6257-3,81F9200A401FDCE8C0A80133,11.3975,14.6061,11.0887,10.6747,10.6008
5650-9,AB5F261C478D46FDC0A80132,13.6921,14.6044,16.0943,15.9273,0
2299-18,0572692450478396C0A80132,14.1047,14.6022,11.0931,0,0
1485-6,8E1E235B4729F126C0A80134,14.9989,14.5993,10.3801,8.008,0
5225-4,D8263D5B3A272977C0A80119,15.6653,14.5986,8.5515,7.4695,13.0827
7597-4,BA253C2B4B530FD3C0A80135,11.4989,14.5963,11.1469,12.31,0
1577-11,69E306574F696CE4C0A80132,17.0915,14.596,11.2964,0,0
253-8,99F547E43D44B53CC0A80118,14.9819,14.5957,12.1143,13.0273,13.9837
6429-1,61FB0BF94D1A8EBEC0A80132,14.5997,14.5932,11.1724,10.1104,0
31-7,4EFC503B4785226AC0A80134,13.8609,14.5915,9.5483,10.4018,0
7747-3,F5641E8543A82502C0A80133,13.912,14.5909,12.4193,12.1341,10.7419
1687-2,6706505D45BE34C1C0A80135,15.8008,14.5908,12.4644,10.6712,0
137-17,7A7018B448B86713C0A80132,12.2973,14.5901,9.25,9.1601,0
496-15,254E34B443DB2183C0A80133,16.6176,14.5897,12.6224,9.7502,9.7421
5980-1,1E72530640D70BCDC0A80133,12.7523,14.5862,12.1025,11.7443,11.4159
479-1,276C445B39FF1542C0A801E1,10.8103,14.5849,8.6933,10.5962,10.0701
923-11,2BBF1904425D7299C0A80132,13.6066,14.5839,14.4216,13.8767,13.4586
2248-1,B4E022AA4D31F7B1C0A80134,14.6211,14.5839,10.9392,9.2632,0
1568-19,653401784AA6767CC0A80132,13.797,14.5833,13.9823,15.6186,0
2028-4,0AC3341F49485BBCC0A80132,11.3165,14.582,13.4611,15.7998,0
7107-1,8FC8487639BE3B79C0A801E0,15.0338,14.5819,11.0069,9.9465,4.9229
1508-1,06EB14414400E083C0A80134,11.48,14.5811,14.4523,19.7954,10.3052
88-11,CA8264D843B0AC95C0A80134,13.7599,14.5795,12.649,11.4118,10.79
5501-9,E7AC505245D8706DC0A80133,14.4337,14.5792,14.8737,15.1746,0
1285-12,649B2D3D3DE9E0F6C0A80133,14.1266,14.578,14.2295,15.6215,17.9399
333-3,A8943E8F39EDD4AAC0A80118,13.8384,14.575,15.705,15.7521,11.3065
2587-1,3FF0367650E3617DC0A80134,13.8012,14.573,11.4724,0,0
1600-12,FA03105A47A5F05BC0A80135,13.9587,14.5727,12.0845,11.5702,0
7474-3,8354186445118597C0A80132,14.9941,14.5722,12.6636,10.4521,0
2222-13,EFFE4D454D2683D0C0A80133,14.0719,14.5716,11.0305,10.194,0
8221-1,ADC063B4475E1653C0A80135,14.9101,14.5705,12.7891,10.2896,0
1927-1,8D5017354837AB0EC0A80132,13.362,14.5693,9.7601,12.5168,0
1187-2,33121E0E3C6F2DABC0A801E0,13.3776,14.5686,13.8965,14.1275,16.2748
701-7,A342624550B902A5C0A80135,14.4042,14.5675,10.2767,0,0
1884-3,CC6502F0489BEE22C0A80133,12.3662,14.5668,12.6694,23.2209,0
936-4,8DFC72754852864DC0A80132,14.408,14.5641,11.4248,10.2618,0
1529-2,D9FB67B54EFCCE2CC0A80134,14.493,14.5618,11.3448,0,0
5705-6,BCCB5B104397940EC0A80133,12.4084,14.5618,13.0153,13.4147,10.9706
6201-9,5F47077943E9179DC0A80132,14.3388,14.5614,8.9044,11.7807,10.2036
5788-1,595410FD3B5DDBF9C0A801E0,26.2045,14.5612,9.6937,9.1855,11.0948
1949-1,2D813BCC4863FCDAC0A80135,14.3209,14.5594,12.0784,10.5787,0
2392-2,8D6B2E534F3CB4E4C0A80134,15.736,14.5577,11.4758,0,0
2533-1,B6E5186750577003C0A80132,13.7429,14.5573,10.0544,0,0
6201-11,9F134947443A7168C0A80132,12.1822,14.5573,12.6321,10.7399,0
646-11,8F6A371D418A9BFAC0A8013C,14.8495,14.5548,12.1322,14.1743,11.2992
2119-1,908661084B35BDB1C0A80135,13.9251,14.553,12.3797,12.1472,0
5084-7,80D069D7450642A5C0A80133,19.6971,14.5511,9.9795,8.7117,0
7567-9,869A3B3A418255E1C0A80132,12.1414,14.5509,10.3836,9.5301,12.1528
50-6,DAF2049B420C367FC0A80132,14.9621,14.55,12.8416,12.5876,11.391
5657-5,0168417B41EBFE7CC0A80132,11.6247,14.5489,12.4011,9.7351,10.7574
1353-3,1F3111CA49244D7DC0A80134,16.2101,14.5464,13.9591,15.8227,0
1354-7,34EC53063DC2C82AC0A80133,12.1193,14.5451,13.4661,12.6895,24.9689
1830-7,427E2D92474872A9C0A80134,16.4642,14.5432,11.5662,12.5295,0
645-4,92273F274FF71595C0A80132,14.6494,14.5418,11.0073,0,0
2080-1,581F3ACB4A4CFCB1C0A80133,13.5129,14.5403,12.1926,13.1855,0
740-3,AEED4FFD3DF7D035C0A80132,14.0224,14.5373,12.5106,10.9012,10.213
367-7,CE5B624039E354FDC0A80118,14.3503,14.5344,9.544,10.2259,12.1777
2437-1,3D8930CC4F22BFEDC0A80132,14.0903,14.5334,10.5748,0,0
49-11,7B5758EF3D72AFDEC0A80119,12.388,14.5312,13.3167,13.0302,14.1148
1816-1,4CEF72354702B039C0A80132,14.0759,14.5304,9.7863,8.2682,0
2228-2,1B9238F74D16D996C0A80132,13.6561,14.5295,10.8205,10.7046,0
7427-2,28F36B503BE17D7FC0A80119,15.2445,14.5283,11.269,9.6926,10.8417
671-8,D92A4DD9413E6AA5C0A80132,14.2026,14.527,13.0587,11.1885,11.1073
1235-12,75256857491C91C7C0A80132,13.5788,14.5261,12.6445,12.2024,0
2598-4,274A02A650F76A96C0A80132,14.3264,14.5255,10.5739,0,0
273-2,705B639D3F63FDD5C0A80134,14.3803,14.5252,14.8186,16.9884,16.3692
985-1,7322040B40607891FFFFFFFF,12.0512,14.5248,11.1446,12.4213,12.5797
696-1,9732380D41ACE44FC0A80132,13.5462,14.5238,11.7255,10.9821,10.3907
814-1,3A46141F40B49639C0A80133,14.4692,14.5216,16.3171,14.2719,14.8178
4683-2,A50118E839773444C0A801E1,12.4531,14.5197,10.5292,9.772,16.3559
8237-5,1F0973D94264103EC0A80132,13.0774,14.5197,13.8291,15.3714,13.5354
1389-2,7EBE57F14543B9CBC0A80134,13.1592,14.515,10.698,8.8033,0
3574-1,BD455C9C5399E647C0A86F98,9.4622,14.515,0,0,0
280-3,84DF626842B8AF55C0A80132,13.8357,14.5144,13.4636,12.0435,11.5133
2376-1,E9DB5AAB4E76C29EC0A80132,12.9959,14.5136,12.7739,0,0
2422-6,95503FC74F130A83C0A80133,14.1643,14.5131,11.7882,0,0
2547-1,96DB0300506A2F79C0A80132,11.7505,14.5128,10.9589,0,0
5295-2,6F9D201642D2C996C0A80132,13.4749,14.5099,10.6276,11.1038,10.4891
777-1,1DDF0E3741E9E0D9C0A80133,14.3001,14.5095,11.1052,9.8178,10.7913
6446-1,AB93151B3A188CD6C0A80118,12.5245,14.5089,10.7523,8.3359,6.9982
6701-4,8DF41D303CDBE772C0A801E0,14.141,14.5087,13.9514,12.8829,13.4152
309-9,A3870B463B44FFD5C0A801E0,11.4699,14.5076,7.8832,5.1295,8.2619
7234-10,7A372B613B05A6B2C0A80119,14.1804,14.5076,10.7252,9.4461,7.1858
699-4,ABEC613F3A71F580C0A801E1,14.831,14.5047,11.2712,9.5659,8.6009
2260-7,8A300AEB503BAA68C0A80134,13.8633,14.504,11.4476,0,0
1109-1,901E52F93BE2F196C0A801E1,13.8619,14.5031,13.6629,13.6447,20.9082
7627-1,098638AF3FD9EE60C0A80134,13.4304,14.5028,8.6666,7.8411,11.4604
1094-3,6CB555F342EBEF94C0A80132,13.8741,14.5025,15.1442,16.0776,11.2785
2274-1,5BE972BE4D5F102EC0A80134,13.2941,14.5005,10.1726,9.8802,0
7780-2,B0A41FEC43CFB4BCC0A80134,14.7435,14.5002,11.2026,10.3871,9.8831
122-6,96D8357543DEB4FBC0A80133,14.4132,14.4999,11.4106,10.3336,10.1226
2523-1,3C102D70504C0C33C0A80132,13.0126,14.4992,11.2146,0,0
440-8,BE4010D4420ADE17C0A80132,13.2819,14.4984,15.9046,13.4003,12.8041
1558-12,5E47373348207CC2C0A80132,11.0293,14.4973,10.2668,9.7764,0
108-1,678440323EEB9C81C0A80134,13.8636,14.4964,12.9814,11.8211,12.324
1902-2,E21838EE47D5D00BC0A80133,13.5361,14.4962,11.7396,9.9576,0
7453-2,0D031A31458D97EDC0A80132,14.2693,14.4957,9.8549,8.0979,0
112-12,64A9353C4815D293C0A80132,12.4153,14.495,11.5053,11.389,0
468-1,DED20F9839FCA0F9C0A80119,14.2711,14.4934,11.2864,9.3719,8.0938
2430-1,B37344354F15BFA2C0A80135,10.9453,14.4932,11.7787,0,0
1566-18,48F331DA4DAB9429C0A80133,11.4586,14.4921,11.551,0,0
649-8,544E57404227755AC0A80134,12.8702,14.4869,11.511,10.3561,10.7257
4826-2,E9E06BA73A2314BFC0A80118,15.825,14.4869,7.7213,6.6602,7.699
2181-2,BEEA158F4C4F158AC0A80133,14.2387,14.4842,12.633,11.7656,0
1899-10,824F3C1848018A5CC0A80133,7.59,14.4839,13.0307,15.1445,0
670-2,29BF07B7418A4594C0A80134,12.9227,14.4834,11.6443,14.4232,11.9172
7112-3,306B5ABF3DF4F920C0A80132,11.5101,14.4828,12.1135,12.8693,11.9181
2565-3,D8545C4850B6EBF8C0A80134,14.1963,14.4814,11.7811,0,0
4634-1,A5AE50B339A2723AC0A801E1,18.7224,14.4806,10.6847,11.1967,6.9794
4259-3,3173337A44306168C0A80132,14.4094,14.4803,11.3996,10.0382,0
817-12,2EB823BF3D4884B1C0A801E0,11.871,14.4796,13.1272,13.8134,21.7728
2590-10,C6FD24EB511A4003C0A80134,13.181,14.4794,10.3978,0,0
1905-20,548960EE51DB7E18C0A80135,9.8513,14.475,0,0,0
8041-2,A03D42554738EB64C0A80133,16.5949,14.4731,9.3776,8.4927,0
7147-2,AFFA2D0A39E1E25EC0A80119,14.8215,14.4727,9.3036,7.8804,6.1038
580-2,173F4FAF3A243AC4C0A80118,13.5012,14.4709,11.6774,10.7263,18.6219
2605-1,ACA955AF50F98934C0A80135,14.1978,14.4702,10.527,0,0
5689-5,AF2934B94319A7DAC0A80133,12.2204,14.4674,10.0654,7.7915,10.4388
459-13,DA3E32A94925927FC0A80133,12.2188,14.4671,13.428,17.6924,0
6940-4,0F183DFF42E6FC75C0A80132,14.554,14.4671,10.475,9.4277,10.1049
7651-5,010450EF4CFE5DD7C0A80132,15.0559,14.4649,12.1085,10.5573,0
7770-1,C6256D5F444CFF94C0A80133,14.1456,14.4642,9.0687,9.0857,0
2954-2,BFA105E052DEC082C0A86F9C,13.6722,14.4615,0,0,0
1064-1,13866FEC3BB7D3C3C0A80118,13.4808,14.4596,11.7212,11.0386,12.7109
6112-4,C4F40EB243C7E2E4C0A80133,15.0222,14.4573,10.9139,9.8383,9.4822
826-1,45D936CB41FDE157C0A80132,12.9315,14.4572,12.207,10.5416,10.3281
851-2,595F041E44CE867BC0A80134,12.7573,14.4563,9.6092,10.0801,0
6132-1,466F36EF467C9FEFC0A80135,14.0721,14.4552,10.6495,9.6481,0
1188-2,27DE23B9447DA4CCC0A80134,13.1631,14.4551,12.9345,12.7705,0
378-1,33506C8D39DF38A4C0A80119,13.1734,14.4527,9.9927,8.6694,9.5103
667-2,97064649418BB576C0A80133,12.3042,14.4522,12.5416,11.118,11.6284
8312-1,5DEA182C47AFC7DBC0A80134,16.8507,14.4516,12.7248,11.545,0
2580-7,FFFF195C50D9431DC0A80132,14.7292,14.4504,11.3079,0,0
1689-3,D91F0E8845DE1096C0A80135,15.0886,14.449,12.5048,11.6309,0
7704-5,AA4D2282456FF80BC0A80133,12.2906,14.4445,11.78,10.8077,0
5464-2,E924050542EFB47DC0A80133,15.3223,14.4443,11.0127,9.4084,9.7663
1905-1,090C038647D6CF06C0A80132,10.9441,14.4421,9.9991,11.0084,0
1712-2,C54F7461477544A1C0A80135,12.599,14.441,10.9969,10.7208,0
1006-13,D3E12CA950C73321C0A80134,12.5617,14.4404,11.2764,0,0
859-2,64E9085B42119BF1C0A80134,10.1806,14.4388,12.9836,16.0699,14.519
774-25,95BB22814F047745C0A80135,13.1298,14.4342,11.6564,0,0
1528-27,5861480D4B89CC45C0A80134,12.5513,14.4322,12.7012,12.2753,0
748-17,A9E457103BDD6F08C0A801E0,15.0968,14.4303,12.6323,11.6796,13.818
6488-9,C62A1E5545C7AED0C0A80135,12.844,14.4297,10.6366,7.2851,0
601-19,FE6A15DC43E410DFC0A80133,13.8252,14.4239,10.183,13.4262,10.2726
440-7,E86758D341F71217C0A80132,13.7433,14.4231,14.6976,14.1016,14.3286
2375-1,813114F64E754B43C0A80133,12.8044,14.4229,11.4227,0,0
8181-2,4A690DDD439F1E05C0A80133,15.3769,14.4225,12.3773,11.1422,10.64
127-17,59D231D1478E27B6C0A80132,14.813,14.4218,8.6229,9.5755,0
2129-4,96E257484BD61BD8C0A80132,16.0532,14.4217,12.7631,11.2064,0
5478-2,B4F4670D47006A02C0A80133,14.5366,14.4217,10.9575,10.2118,0
6016-14,C495721A4BE1EEA0C0A80132,14.5636,14.4206,13.8262,10.6487,0
985-7,AF79026C3D00EED9C0A801E1,11.742,14.4201,12.1465,14.3433,15.3213
1599-3,813F20894897030BC0A80133,13.9245,14.4176,8.7173,9.3332,0
1947-2,987815F448625DC2C0A80132,12.8174,14.4161,9.5731,9.7167,0
2449-12,D8AA633A50B1492CC0A80134,14.0438,14.415,10.8514,0,0
5513-1,EA07279C3B02BBAFC0A801E1,11.7691,14.4148,8.3629,5.1795,6.0359
1389-3,E0146ADE4EFE1277C0A80133,13.7039,14.4114,11.4317,0,0
7244-4,60401E2240914C3EC0A80132,14.729,14.4106,12.3538,10.5668,12.3713
23-5,F90F00764F3AB836C0A80134,13.3824,14.4075,11.2955,0,0
2479-2,85EB373B508EC9E5C0A80134,13.8964,14.407,10.9045,0,0
979-26,64F812D7420C0610C0A80133,11.2081,14.4064,10.6752,12.4978,10.9568
2425-1,760749084F152EA0C0A80135,15.8848,14.4044,9.8078,0,0
8293-1,95CF3C2E3B74A48CC0A80118,15.1977,14.4015,11.6898,10.2194,9.8148
279-2,E32B05F94374A9AAC0A80133,9.5866,14.3981,12.4595,12.8417,10.0313
7250-2,C01B54EB3F09EC05C0A80134,13.5746,14.3956,14.8162,12.8973,15.8182
1832-1,20A342AC473C5A6CC0A80133,14.3552,14.3954,9.4925,9.9176,0
2508-1,D0C64BBF50196E05C0A80134,13.0552,14.3951,11.0804,0,0
6844-3,6A352C7439791678C0A801E1,11.5693,14.3943,14.4249,14.1609,14.5764
1732-9,33913DD14DCA8DA6C0A80133,13.6485,14.3899,10.8197,0,0
1239-6,395A737347E03E7FC0A80133,13.2347,14.3894,11.1906,12.1144,0
1379-20,062B072045947904C0A80133,14.8248,14.3878,11.3586,9.0739,0
1952-2,02A15FE34924B37EC0A80133,13.4911,14.3877,13.3942,15.3653,0
669-3,04920DC43B8D2E25C0A80119,14.6514,14.3836,10.3077,12.1019,7.1445
284-25,9A2A3AF24921BC40C0A80132,14.4845,14.38,15.5883,17.1699,0
1823-14,B27E485049C31EDFC0A80133,14,14.3799,14.9475,13.8525,0
2487-1,B12726B14FC24F90C0A80132,11.502,14.3798,13.3888,0,0
1849-17,DAF30DFB50B50A2AC0A80132,13.4104,14.3796,10.0969,0,0
