"fund_id","fb_primarykey","FundKey","ManagerKey","AsOfDate","NAV","NAV_1","NAV_3","NAV_5","NAV_10","NAV_15","NAV_ME","NAV_QE","NAV_YE"
"4282-2","X'6E8F05A43A6DCDA8C0A80119'","6E8F05A43A6DCDA8C0A80119","602405A43A6DCCA0C0A80119","42551","9.272","8.0077","8.4926","9.0279","8.2259","8.0011","9.4405","9.3118","9.3356"
"6066-1","X'6E990339496A371BC0A80132'","6E990339496A371BC0A80132","BC8C4DF042D5D0E6C0A80134","42551","10.3146","9.5625","12.2679","19.9607","","","9.3735","9.1568","8.1798"
"1049-30","X'6E9E25904475A8E0C0A80134'","6E9E25904475A8E0C0A80134","6E74196F428D0142C0A80134","42551","8.7702","8.8585","9.0363","9.2185","9.967","","8.7774","8.792","8.814"
"283-1","X'6E9E68113F6B6ADEC0A80132'","6E9E68113F6B6ADEC0A80132","695068113F6B6A5AC0A80132","42551","41.0877","34.4743","31.3303","20.3167","18.2398","","38.9283","36.7584","36.7152"
"8097-3","X'6EA1730C41F9E663C0A80132'","6EA1730C41F9E663C0A80132","D48C0E293A44BCB3C0A801E1","42551","12.1944","11.4909","11.6028","11.6281","9.5134","","11.9133","11.8413","11.4049"
"5419-3","X'6EA430094038CDB7C0A80133'","6EA430094038CDB7C0A80133","BCB16FC6403821F5C0A80134","42551","18.4076","26.5533","13.4787","8.9415","6.9978","","19.739","19.1779","18.984"
"5706-1","X'6EA6434F4475FF38C0A80134'","6EA6434F4475FF38C0A80134","6AA4434F4475FEECC0A80134","42551","51.3781","55.7908","34.837","20.0954","9.9357","","55.7445","54.6931","55.9447"
"119-10","X'6EA903963B775050C0A80119'","6EA903963B775050C0A80119","7F5D22BF397CA8AEC0A80118","42551","15.9322","15.0272","12.6799","11.4997","12.6867","","15.2991","15.1236","15.2778"
"3515-3","X'6EAA3F38537E3927C0A86F98'","6EAA3F38537E3927C0A86F98","5DC6010B537D2DC4C0A86F99","42551","9.7912","9.8899","","","","","9.7993","9.8157","9.8402"
"7898-1","X'6EAB60963F957B4EC0A80133'","6EAB60963F957B4EC0A80133","14F61CDB3F8C21C6C0A80133","42551","15.9554","16.7393","14.0956","12.5195","13.1843","","15.8415","15.8039","15.3971"
"7567-8","X'6EB13D2540FD3367C0A80134'","6EB13D2540FD3367C0A80134","FD65591C397DD06AC0A80118","42551","37.6443","37.7654","26.8164","24.4449","13.2607","","37.6731","37.1226","36.8895"
"6451-5","X'6EB26FAD45ABF051C0A80133'","6EB26FAD45ABF051C0A80133","57436FAD45ABEE1BC0A80133","42551","14.1005","13.2539","11.1144","9.463","","","14.0734","13.9034","14.0077"
"2483-1","X'6EB363984FBA1265C0A80132'","6EB363984FBA1265C0A80132","551F63984FBA11FEC0A80132","42551","10.0742","9.7299","9.8763","","","","10.2243","10.3018","10.3712"
"3361-1","X'6EB46B525348320AC0A86F99'","6EB46B525348320AC0A86F99","6E7F6B52534831E0C0A86F99","42551","9.7803","9.8788","","","","","9.7883","9.8047","9.8291"
"6451-6","X'6EB46FAD45ABF085C0A80133'","6EB46FAD45ABF085C0A80133","57436FAD45ABEE1BC0A80133","42551","14.1659","15.7499","12.9761","11.5454","","","14.0059","13.9751","14.0322"
"7684-2","X'6EB564694242475CC0A80132'","6EB564694242475CC0A80132","87F94E90423C779CC0A80133","42551","30.7003","22.764","17.3235","13.3569","9.3244","","31.2996","28.7154","30.6625"
"6222-1","X'6EB7024143179325C0A80132'","6EB7024143179325C0A80132","6E930241431792D7C0A80132","42551","32.6734","34.2213","15.1829","17.1811","9.5355","","36.0256","35.8182","39.6947"
"5877-1","X'6EB86E6B39785DB9C0A801E0'","6EB86E6B39785DB9C0A801E0","6D506E6B39785CFCC0A801E0","42551","11.8927","10.5467","6.5364","4.9535","5.0447","5.3324","11.4383","11.9252","11.6075"
"8295-2","X'6EB930803BF511ABC0A801E1'","6EB930803BF511ABC0A801E1","AE256E6B3AC0A241C0A801E0","42551","16.0428","18.7652","14.946","13.3285","14.8506","","16.8038","16.3649","18.7783"
"1814-2","X'6EBB3A834834027BC0A80133'","6EBB3A834834027BC0A80133","34EA59674700411BC0A80132","42551","13.0918","12.2243","10.3006","10.2372","","","12.9355","12.6297","12.5771"
"2339-9","X'6EBC62884E95D476C0A80134'","6EBC62884E95D476C0A80134","40AB6B254E1CA87BC0A80132","42551","12.9377","12.3338","11.2455","","","","13.1816","12.7492","12.5259"
"1219-1","X'6EC354713F90A9F8C0A80132'","6EC354713F90A9F8C0A80132","BDE126D13CAD0F0CC0A801E1","42551","12.0706","12.6491","9.7339","10.4598","10.6764","","12.0962","12.1279","12.2912"
"763-4","X'6EC806303AA92DB8C0A80119'","6EC806303AA92DB8C0A80119","4C8E6FD73AA5D2F7C0A80118","42551","17.1481","19.4452","15.0825","17.1524","11.9776","8.9492","17.7126","17.6861","19.7088"
"1688-2","X'6EC9601D48F4B503C0A80133'","6EC9601D48F4B503C0A80133","EB99541845B7FA77C0A80135","42551","6.0275","6.5659","6.027","9.0903","","","6.081","6.0402","5.8967"
"8531-4","X'6EC9618B47607EC2C0A80135'","6EC9618B47607EC2C0A80135","3F095A1F46031C60C0A80133","42551","12.2469","14.48","9.8309","10.2926","","","12.5999","13.2336","12.9959"
"436-13","X'6EC9641544523612C0A80132'","6EC9641544523612C0A80132","355B25483FD8F833C0A80133","42551","14.2705","11.9413","11.1085","10.9375","9.4109","","14.425","13.9931","12.8713"
"858-2","X'6ECE28F83F3FAE4EC0A80134'","6ECE28F83F3FAE4EC0A80134","10D264743B154DDDC0A801E0","42551","31.0578","33.8815","22.7653","21.2071","17.6304","","31.0627","31.6437","31.9085"
"5618-8","X'6ED2049D3A34DB79C0A80118'","6ED2049D3A34DB79C0A80118","C34422113A26F052C0A801E0","42551","8.5956","8.027","7.3568","6.9572","9.3222","10.6445","8.484","8.5132","8.5599"
"925-4","X'6ED63C593CB25352C0A801E1'","6ED63C593CB25352C0A801E1","610733023B5DD918C0A801E1","42551","21.8261","21.2144","15.6896","12.4082","11.6001","","21.7187","21.7337","21.2387"
"6246-1","X'6ED8497B5581A5BFC0A86FA6'","6ED8497B5581A5BFC0A86FA6","6ECB497B5581A2EEC0A86FA6","42551","9.8967","9.9964","","","","","9.9048","9.9214","9.9462"
"2073-30","X'6ED84F594DA86DBFC0A80132'","6ED84F594DA86DBFC0A80132","5AAB6D274A09BB9BC0A80133","42551","14.208","14.204","10.8763","10.0093","","","14.0003","14.0762","14.1563"
"1903-5","X'6ED95873495FAC5FC0A80135'","6ED95873495FAC5FC0A80135","4782A7CE540B0FE2F7C32545","42551","6.8785","7.3296","10.4062","12.8565","","","6.6907","6.5714","6.446"
"205-7","X'6EDA29324BB38668C0A80134'","6EDA29324BB38668C0A80134","70451FF839A16FD4C0A801E0","42551","16.2385","15.6666","12.6364","10.5035","","","15.6994","15.3409","14.9237"
"3064-1","X'6EDA31AB52EC2B49C0A86F98'","6EDA31AB52EC2B49C0A86F98","6EC431AB52EC2AEFC0A86F98","42551","10.7297","10.5365","","","","","11.124","11.3635","11.479"
"1745-1","X'6EE55C55467664F0C0A80132'","6EE55C55467664F0C0A80132","632C5C554676635DC0A80132","42551","7.9721","8.5643","9.4238","10.6147","","","7.8109","8.177","7.7226"
"2677-6","X'6EE74DCC51ABB959C0A80134'","6EE74DCC51ABB959C0A80134","0A6F2E9D517FD60EC0A80132","42551","9.175","9.0979","9.8633","","","","9.1618","8.929","8.7445"
"5587-6","X'6EE8214244AA9C6DC0A80132'","6EE8214244AA9C6DC0A80132","C4A8574644074D5EC0A80134","42551","18.649","15.9806","13.6473","11.5199","","","17.6063","16.2496","16.3393"
"142-6","X'6EE8643043A813BFC0A80134'","6EE8643043A813BFC0A80134","A15322E43986CB73C0A80119","42551","16.0071","13.477","11.7586","10.7794","10.2559","","15.6277","14.6637","13.9027"
"5311-9","X'6EEF61163981C3D6C0A80119'","6EEF61163981C3D6C0A80119","AE51726B3977477FC0A801E0","42551","8.4943","8.5799","7.7763","7.6881","5.4604","7.3103","8.5012","8.5155","8.5367"
"6229-1","X'6EF702F64E944C0CC0A80133'","6EF702F64E944C0CC0A80133","6ED702F64E944BC6C0A80133","42551","22.935","26.2624","14.3709","","","","23.485","22.6286","24.5766"
"7433-1","X'6EF9322042D0A94BC0A80134'","6EF9322042D0A94BC0A80134","E9D251E042CF202BC0A80134","42551","29.0259","30.0489","18.3847","14.9224","10.7156","","29.5711","29.1064","29.9847"
"990-16","X'6EFA12973D32A8FCC0A80118'","6EFA12973D32A8FCC0A80118","54F050D83B740CE7C0A801E1","42551","29.4681","29.2149","23.3452","18.7265","16.5766","","29.0273","29.4563","28.3695"
"8578-1","X'6EFC35D457253D8FC0A86FA6'","6EFC35D457253D8FC0A86FA6","6EEF35D457253CF6C0A86FA6","42551","9.9833","","","","","","9.9915","",""
"1731-2","X'6EFE6FF2464A4C04C0A80135'","6EFE6FF2464A4C04C0A80135","82960F3F46492E68C0A80135","42551","15.2138","15.9764","12.4458","12.9401","","","15.3205","15.1642","14.7906"
"614-5","X'6F07179E3B26A7C0C0A801E1'","6F07179E3B26A7C0C0A801E1","EBB144823A3007B1C0A80118","42551","18.4144","19.201","17.1325","16.7568","17.2537","9.394","17.2263","16.9169","17.1738"
"8252-1","X'6F083D153A3952BFC0A80118'","6F083D153A3952BFC0A80118","E02349423A394EC8C0A801E0","42551","15.6868","15.1","12.4372","12.1762","6.4062","9.4586","16.0518","15.8535","15.781"
"1227-12","X'6F0F2703541DFA04C0A86F98'","6F0F2703541DFA04C0A86F98","C1E12DB83CB9819AC0A80119","42551","8.2216","9.0008","","","","","8.1377","8.9694","9.5207"
"6245-1","X'6F1011F53ECE36AAC0A80134'","6F1011F53ECE36AAC0A80134","1AC06A2F3CACB958C0A801E1","42551","14.3373","13.5607","12.9974","11.9127","17.6137","","13.9397","13.609","14.242"
"744-5","X'6F161B9F54259EB8C0A86F98'","6F161B9F54259EB8C0A86F98","CF3938DA3A942F86C0A801E0","42551","7.0678","10.8517","","","","","7.1821","6.9689","8.3316"
"1972-13","X'6F1746A94974950FC0A80132'","6F1746A94974950FC0A80132","937963CD4894782BC0A80132","42551","21.9675","19.0488","16.0124","13.9954","","","20.5923","19.5204","17.8019"
"231-5","X'6F1A3BA84651BA27C0A80132'","6F1A3BA84651BA27C0A80132","770B6CDD39B2F494C0A801E1","42551","13.9751","16.5713","15.3353","14.1769","","","14.1361","14.5705","14.7912"
"7534-3","X'6F1D05893F1BD470C0A80132'","6F1D05893F1BD470C0A80132","25E26CB73C906436C0A801E0","42551","10.2139","13.7237","15.9893","19.0886","14.462","","10.3099","10.2961","11.7257"
"8638-1","X'6F1F0645573E1E99C0A86FA6'","6F1F0645573E1E99C0A86FA6","6F120645573E1E3EC0A86FA6","42551","9.9885","","","","","","9.9967","",""
"6034-3","X'6F252F413A2FC6CDC0A801E1'","6F252F413A2FC6CDC0A801E1","A3F53DCB3A2FB7FFC0A80119","42551","17.1612","6.9157","14.0204","47.4105","49.5266","13.1898","12.682","9.8049","4.7053"
"633-6","X'6F2748B73B85331CC0A801E1'","6F2748B73B85331CC0A801E1","F45B36543A37BD7AC0A80118","42551","26.8828","36.9386","31.0412","35.417","22.6177","","27.6527","24.8199","29.191"
"817-1","X'6F2D04943ED365B8C0A80132'","6F2D04943ED365B8C0A80132","14880A853B01DC85C0A80119","42551","3.1854","3.7626","4.3181","6.3618","14.5912","","3.1196","3.0936","3.0746"
"4075-1","X'6F2D25433F4FC6BAC0A80134'","6F2D25433F4FC6BAC0A80134","687B25433F4FC532C0A80134","42551","64.0076","66.7123","29.5543","32.4075","12.2666","","70.0035","69.8451","76.638"
"1782-2","X'6F351AFF47937464C0A80134'","6F351AFF47937464C0A80134","CBDDA1E41B2EFABD00BFEAFF","42551","18.1391","18.1565","12.4076","10.8194","","","18.4526","17.8343","18.6083"
"7644-10","X'6F3D4D1E44F40152C0A80134'","6F3D4D1E44F40152C0A80134","3FD9078A40F2C1D6C0A80134","42551","17.5782","19.1406","14.7598","12.3492","","","18.3507","17.5196","18.0623"
"2138-12","X'6F3D54C14C5AF6D8C0A80133'","6F3D54C14C5AF6D8C0A80133","74FB1E884BA9E542C0A80135","42551","17.363","17.2932","12.378","12.7269","","","17.4761","17.8026","17.7389"
"464-14","X'6F4110DE418F593EC0A80134'","6F4110DE418F593EC0A80134","52A1119D39FA4DBDC0A80118","42551","9.5287","9.6241","11.0953","10.4538","9.179","","9.1987","9.0009","8.7544"
"1928-1","X'6F4B0D0C48383E27C0A80132'","6F4B0D0C48383E27C0A80132","C8500D0C48382F8EC0A80132","42551","5.0944","5.3122","5.2688","6.0819","","","5.1389","5.0668","4.9316"
"2640-4","X'6F4D629D51FFC209C0A80135'","6F4D629D51FFC209C0A80135","959F421D51256978C0A80135","42551","10.7511","11.1094","","","","","10.8658","10.8347","11.2504"
"5587-9","X'6F4F474945187AE7C0A80133'","6F4F474945187AE7C0A80133","C4A8574644074D5EC0A80134","42551","14.5525","14.3774","12.4558","12.4602","","","14.3329","14.1916","13.3484"
"1472-10","X'6F541F2646683355C0A80132'","6F541F2646683355C0A80132","4B702A8C43C7D917C0A80132","42551","9.107","9.439","8.3462","10.1162","","","8.7809","9.0724","8.4677"
"4992-2","X'6F5E4FFE3A23467DC0A801E0'","6F5E4FFE3A23467DC0A801E0","9D724E413A22ACEFC0A80119","42551","117.5047","142.5345","80.4126","69.0033","25.8598","10.3699","121.0845","126.4858","125.5371"
"6326-2","X'6F5F3B4A4BE99C91C0A80133'","6F5F3B4A4BE99C91C0A80133","DFDC41E4431275D4C0A80134","42551","9.4042","9.499","9.6909","9.8869","","","9.412","9.4277","9.4512"
"5184-2","X'6F6013883A6E261CC0A801E0'","6F6013883A6E261CC0A801E0","67CF162D3A6CB205C0A80118","42551","15.3457","16.7523","15.7295","13.5779","10.5894","9.2215","15.605","15.2556","15.1198"
"1325-1","X'6F6E3A0F3D892C9CC0A801E0'","6F6E3A0F3D892C9CC0A801E0","6F5C3A0F3D892AE2C0A801E0","42551","41.0255","43.2556","30.6022","25.0812","17.0674","","41.6556","40.8375","41.2608"
"6926-1","X'6F6F6DE93A5128C6C0A80119'","6F6F6DE93A5128C6C0A80119","73E570D53A5117CCC0A80119","42551","43.5226","42.8177","33.8969","25.1348","13.1781","12.625","44.2824","45.4494","45.0489"
"2222-1","X'6F7324094D099B78C0A80135'","6F7324094D099B78C0A80135","691B24094D099A90C0A80135","42551","14.3297","14.2333","11.2529","10.1464","","","14.2282","14.1055","13.9804"
"141-10","X'6F77717E46B92615C0A80135'","6F77717E46B92615C0A80135","16BD46583EFE117BC0A80134","42551","9.1219","9.414","8.6817","8.6861","","","9.1134","9.1308","9.1825"
"8115-1","X'6F7C2C0456A37BC5C0A86FA6'","6F7C2C0456A37BC5C0A86FA6","9FAE227156A37359C0A86FA6","42551","11.8158","","","","","","11.6811","11.5952",""
"8707-1","X'6F8373A3429B91F4C0A80133'","6F8373A3429B91F4C0A80133","670573A3429B90C1C0A80133","42551","16.173","17.2348","13.3589","10.9144","12.0843","","16.1093","15.2385","16.2206"
"1885-1","X'6F85011C47BDC1D1C0A80135'","6F85011C47BDC1D1C0A80135","652F011C47BDC0ADC0A80135","42551","11.0487","11.8072","8.7229","9.5482","","","11.057","11.1213","11.5577"
"1243-6","X'6F8A4A5A4B8EBE2EC0A80135'","6F8A4A5A4B8EBE2EC0A80135","4D2057343CEA820CC0A801E1","42551","13.0655","12.9415","11.5396","10.9008","","","12.936","12.8098","12.6074"
"758-7","X'6F8B5E463AD47C4FC0A80119'","6F8B5E463AD47C4FC0A80119","C2E101253AA176A2C0A801E1","42551","21.7623","23.5469","17.5158","14.3848","19.5958","11.2123","21.8864","22.1249","23.6084"
"507-5","X'6F924F6841377285C0A80132'","6F924F6841377285C0A80132","6BEA1B36410CB196C0A80133","42551","16.0999","15.3461","12.598","11.2255","11.3107","","16.2179","16.1725","15.6421"
"5295-2","X'6F9D201642D2C996C0A80132'","6F9D201642D2C996C0A80132","33C461283D878297C0A801E0","42551","13.8953","14.3794","10.529","11.1404","9.8187","","13.7879","13.4749","13.7134"
"7798-2","X'6FA05E254A83231AC0A80135'","6FA05E254A83231AC0A80135","1C4E601E420CFE41C0A80133","42551","12.6284","13.6657","12.6102","11.8648","","","12.6121","12.9527","12.7076"
"4770-1","X'6FA33CE33A08058EC0A80119'","6FA33CE33A08058EC0A80119","DF49322D3A080440C0A801E0","42551","266.0433","337.9927","162.3191","129.4689","27.5911","10.2435","277.9612","297.1415","288.4512"
"7086-5","X'6FA635473DFF629FC0A80132'","6FA635473DFF629FC0A80132","10AE6C6C3C769473C0A801E1","42551","24.3625","25.4193","20.0618","15.9023","15.1262","","24.337","24.0879","22.361"
"2254-3","X'6FAE513553F3F6D6C0A86F98'","6FAE513553F3F6D6C0A86F98","0C8812D14D3BA0FBC0A80135","42551","6.4738","5.5407","","","","","5.4897","4.1281","3.6419"
"4601-5","X'6FB307DC54AB25F5C0A86F98'","6FB307DC54AB25F5C0A86F98","29B6069154880356C0A86F98","42551","8.9602","10.9388","","","","","8.8243","9.0001","9.168"
"4460-4","X'6FB33FBD419AD6C4C0A80133'","6FB33FBD419AD6C4C0A80133","6A9302EB39CAB9C2C0A801E0","42551","22.7971","13.8996","12.548","15.8472","12.6836","","19.7489","17.0584","13.5711"
"2342-2","X'6FB636DF50416B02C0A80134'","6FB636DF50416B02C0A80134","746C536B4E236283C0A80135","42551","13.4524","13.6887","11.6038","","","","13.2076","13.2306","12.8472"
"1501-5","X'6FB823434909D408C0A80132'","6FB823434909D408C0A80132","FD8F1BCD43F341CFC0A80134","42551","3.3","3.4741","5.0014","10.3901","","","3.2951","3.4149","3.4388"
"1134-2","X'6FBC0F43459E6CCBC0A80133'","6FBC0F43459E6CCBC0A80133","F604072142D7727EC0A80133","42551","11.206","11.6144","9.8204","10.4183","","","11.3666","11.2463","11.0344"
"6940-2","X'6FC1635F42DEA5C1C0A80134'","6FC1635F42DEA5C1C0A80134","900021D4429E5C2EC0A80134","42551","9.6397","8.0857","7.6005","13.2195","13.328","","8.3316","7.8038","6.7625"
"6248-1","X'6FC220DE558232F6C0A86FA6'","6FC220DE558232F6C0A86FA6","6FB520DE55822F2BC0A86FA6","42551","9.8967","9.9964","","","","","9.9048","9.9214","9.9462"
"453-10","X'6FC22B6448225477C0A80134'","6FC22B6448225477C0A80134","C96C39333FE902FDC0A80133","42551","6.7667","7.329","8.734","8.1638","","","6.6969","6.2849","6.037"
"255-8","X'6FCC4A5F3C701F80C0A80118'","6FCC4A5F3C701F80C0A80118","F19A01B039BF790DC0A801E0","42551","-43.9913","-23.9244","-13.5303","-7.7898","23.0398","","-44.089","-43.1297","-41.3881"
"1805-31","X'6FD118F446F150C0C0A80135'","6FD118F446F150C0C0A80135","449118F446F14E1CC0A80135","42551","9.4507","14.2597","11.8125","11.2597","","","10.0801","10.5072","12.7349"
"2147-2","X'6FD438854BD5AD66C0A80133'","6FD438854BD5AD66C0A80133","CE9907F54BCCBDC7C0A80132","42551","12.4035","12.1915","9.6412","10.2768","","","12.5218","12.3511","12.2122"
"1474-16","X'6FD82D844D67DCDEC0A80135'","6FD82D844D67DCDEC0A80135","1DC3695F43CD31CEC0A80132","42551","8.8886","9.3523","9.8246","10.4138","","","8.5418","8.5538","7.7817"
"5345-4","X'6FDE463F4804AEC6C0A80134'","6FDE463F4804AEC6C0A80134","5DFD2D8239E784F5C0A80119","42551","12.801","12.93","13.1912","13.458","","","12.8115","12.8329","12.8649"
"6206-4","X'6FE144974C45DF21C0A80133'","6FE144974C45DF21C0A80133","2DB7236B4BF5A80EC0A80133","42551","10.9028","11.3763","9.2891","10.1046","","","10.9343","11.1773","10.6026"
"7704-9","X'6FE45E8045FEACF2C0A80133'","6FE45E8045FEACF2C0A80133","2AF21C774508245BC0A80133","42551","11.2162","12.9194","11.1935","11.0581","","","11.2904","11.022","11.1158"
"1211-1","X'6FEB587E3CA0E9BFC0A80118'","6FEB587E3CA0E9BFC0A80118","6FDF587E3CA0E91FC0A80118","42551","12.5226","13.1334","11.1354","11.7326","11.4319","","11.9035","11.6645","11.3575"
"4645-1","X'6FEC11FE54AB33D9C0A86F98'","6FEC11FE54AB33D9C0A86F98","67AE11FE54AB334CC0A86F98","42551","9.1516","13.0776","","","","","9.7519","8.8884","12.448"
"1179-8","X'6FED49463CE39D8BC0A801E1'","6FED49463CE39D8BC0A801E1","7E0D64A43C669B85C0A80119","42551","8.5343","8.6204","8.7945","8.9724","10.8758","","8.5414","8.5556","8.577"
"7050-4","X'6FF03E9039EDAAB8C0A80118'","6FF03E9039EDAAB8C0A80118","0B3A2E6239E5F25FC0A80119","42551","13.1812","12.6841","12.7017","11.2375","5.8374","8.5466","13.4002","12.5049","12.4017"
"249-4","X'6FF24EC142CFEFBAC0A80134'","6FF24EC142CFEFBAC0A80134","5F1E652939BD4A88C0A801E0","42551","21.9755","20.4817","13.3751","11.4826","10.7272","","21.9895","21.8323","22.1103"
"3869-1","X'6FF33EE9540CD7EEC0A86F98'","6FF33EE9540CD7EEC0A86F98","2F683EE9540CD75AC0A86F98","42551","8.1824","7.095","","","","","7.1753","6.5561","6.0952"
"5118-6","X'6FF47134400F6A26C0A80133'","6FF47134400F6A26C0A80133","5C6F290A4008AD2AC0A80133","42551","9.1946","9.8709","8.5092","12.0455","10.8965","","9.1259","9.2187","9.2316"
"2309-21","X'6FF501235357A399C0A86F99'","6FF501235357A399C0A86F99","8D0639824DC23E1AC0A80132","42551","9.7835","9.8821","","","","","9.7915","9.8079","9.8324"
"6044-1","X'6FF516514A3345D1C0A80133'","6FF516514A3345D1C0A80133","6FCB16514A334528C0A80133","42551","21.2413","29.8127","17.7004","11.9788","","","22.5285","24.081","29.1336"
"7605-6","X'6FFC022B39FED040C0A80118'","6FFC022B39FED040C0A80118","EDB9353139FD87C2C0A80118","42551","3.4867","3.7063","3.7819","4.085","3.2215","7.0239","3.49","3.4942","3.5271"
"8169-1","X'6FFF5D6839898C97C0A80118'","6FFF5D6839898C97C0A80118","6EB05D6839898BF4C0A80118","42551","10.9507","9.4177","7.7037","6.348","5.9425","6.5712","10.5942","10.4247","10.0316"
"167-6","X'700203214133330BC0A80134'","700203214133330BC0A80134","0B36363D4068EB85FFFFFFFF","42551","8.7905","16.2092","14.9636","13.2994","11.8061","","9.2272","9.0685","11.6348"
"6878-1","X'70042C773A2293F3C0A80118'","70042C773A2293F3C0A80118","1E0D32713A21BFAAC0A80118","42551","33.0036","22.2924","15.7565","12.4599","6.2197","7.6305","33.4069","28.321","31.7014"
"3368-1","X'700620445348F7D0C0A86F99'","700620445348F7D0C0A86F99","3DD320445348F71EC0A86F99","42551","9.7805","9.8791","","","","","9.7886","9.8049","9.8294"
"6450-1","X'7007455E45AA7833C0A80134'","7007455E45AA7833C0A80134","686F455E45AA77C4C0A80134","42551","9.0968","9.1885","9.3741","9.5638","","","9.1043","9.1195","9.1423"
"8392-1","X'70094A4456D1B17AC0A86FA6'","70094A4456D1B17AC0A86FA6","6FFC4A4456D1B04DC0A86FA6","42551","9.9661","","","","","","9.9743","9.991",""
"2529-1","X'70096458504EE502C0A80134'","70096458504EE502C0A80134","6E0B6458504EE334C0A80134","42551","11.6744","15.8177","10.7632","","","","11.5145","11.6942","13.0108"
"332-10","X'700B317D3CCD62E6C0A80118'","700B317D3CCD62E6C0A80118","FFAF63AD39D8A9B4C0A80119","42551","9.5984","9.3484","9.8189","11.907","11.0247","","9.3195","9.1435","8.7996"
"2299-19","X'700C12D5505B276CC0A80134'","700C12D5505B276CC0A80134","57394ECD4DB03BDCC0A80132","42551","13.1636","13.483","11.4352","","","","13.1419","13.0786","12.3773"
"699-3","X'7011036B3A6E3D20C0A80119'","7011036B3A6E3D20C0A80119","00406A243A6DAC88C0A80118","42551","13.1098","11.8009","9.3108","7.7902","6.212","7.8777","12.8814","13.0164","12.4231"
"8537-1","X'701770F557151E3BC0A86FA6'","701770F557151E3BC0A86FA6","700A70F557151C3CC0A86FA6","42551","9.7035","","","","","","9.803","",""
"4569-2","X'701A642B54BD589AC0A86F98'","701A642B54BD589AC0A86F98","A4F913A354B943C4C0A86F98","42551","9.8184","9.9331","","","","","9.8421","9.8843","9.9083"
"5873-2","X'702751E247EBC8FAC0A80134'","702751E247EBC8FAC0A80134","686C02FA47EAC4D2C0A80133","42551","8.9535","9.2559","9.038","10.765","","","8.8476","8.8229","8.8954"
"245-17","X'70282D8F43BAE0F5C0A80133'","70282D8F43BAE0F5C0A80133","15CA1F9940867912FFFFFFFF","42551","9.0526","10.1733","10.8354","11.2414","10.5794","","8.8694","8.7721","8.8775"
"1049-1","X'702E196F428D01CCC0A80134'","702E196F428D01CCC0A80134","6E74196F428D0142C0A80134","42551","16.8067","16.9657","13.9084","13.3311","11.4127","","16.5461","16.4912","16.0526"
"1153-6","X'703736B73C670834C0A801E1'","703736B73C670834C0A801E1","95BF239E3C40E3EDC0A80119","42551","5.2741","4.9753","4.4041","8.4029","9.9404","","5.2824","5.4399","5.5927"
"5121-2","X'703959F73E1DDC07C0A80132'","703959F73E1DDC07C0A80132","F30E40073C39BB2CC0A80118","42551","9.8895","9.7846","9.5969","9.7286","10.0743","","9.8869","9.8583","9.8654"
"2147-3","X'703F38854BD5AE1EC0A80133'","703F38854BD5AE1EC0A80133","CE9907F54BCCBDC7C0A80132","42551","10.9036","11.2425","11.32","9.4191","","","10.8032","10.7179","10.401"
"2103-2","X'7041268C4B3F7D9BC0A80134'","7041268C4B3F7D9BC0A80134","80675D764ACDF852C0A80133","42551","10.6603","10.9068","10.3608","10.8803","","","10.7265","10.6486","10.7427"
"8030-3","X'704848763E581A57C0A80133'","704848763E581A57C0A80133","CE6948703E580E4AC0A80133","42551","22.8284","25.7982","16.0554","12.228","12.4085","","23.5296","23.5939","23.7965"
"111-8","X'704865743A6F9916C0A80119'","704865743A6F9916C0A80119","C4E04EC8397B1319C0A801E1","42551","11.0533","11.0248","11.7513","15.459","12.3986","7.3589","10.6638","10.4595","10.1792"
"5931-2","X'7049459748C8BCC2C0A80135'","7049459748C8BCC2C0A80135","B9723DB048B9B79BC0A80134","42551","9.2491","9.3423","9.5311","9.7239","","","9.2567","9.2722","9.2954"
"6233-1","X'7050195339FB1A4FC0A80118'","7050195339FB1A4FC0A80118","4CA02D0D39FB1922C0A80119","42551","22.5748","25.4642","15.1872","10.5418","10.7554","7.323","23.6646","22.6233","25.6502"
"3147-2","X'70533F455302ED69C0A86F99'","70533F455302ED69C0A86F99","6D623F455302EC9DC0A86F99","42551","9.7663","9.8648","","","","","9.7744","9.7907","9.8152"
"7765-7","X'70541F0B3B53F263C0A80119'","70541F0B3B53F263C0A80119","205055FC3B41ACE0C0A80118","42551","9.9964","10.5356","9.4424","8.627","12.7086","","10.1425","9.9339","10.1902"
"6387-1","X'70596F8655B6A013C0A86FA6'","70596F8655B6A013C0A86FA6","704C6F8655B69F5EC0A86FA6","42551","9.9076","","","","","","9.9157","9.9323","9.9571"
"273-2","X'705B639D3F63FDD5C0A80134'","705B639D3F63FDD5C0A80134","B5330C9639C6C33FC0A801E1","42551","14.3445","14.489","14.7817","18.3907","14.3958","","14.3563","14.3803","14.4162"
"1253-2","X'70683AD73F7052F8C0A80132'","70683AD73F7052F8C0A80132","F6F11D933D04ECECC0A80119","42551","25.5147","26.666","20.1298","15.3131","13.0329","","25.8065","26.032","25.1334"
"1041-1","X'706958AC3C349296C0A80119'","706958AC3C349296C0A80119","AFE202723BA8C481C0A80118","42551","7.8679","4.9519","7.3663","15.4081","14.7298","","6.3143","5.7775","3.5012"
