fund_id,fb_primarykey,FundKey,ManagerKey,AsOfDate,NAV,NAV_1,NAV_3,NAV_5,NAV_10,NAV_15,NAV_ME,NAV_QE,NAV_YE
8243-1,X'1A6D30A13F0DD5F6C0A80133',1A6D30A13F0DD5F6C0A80133,16A130A13F0DD231C0A80133,9/30/2016,20.1593,16.3129,14.2446,11.4938,12.9678,,19.4414,18.5184,18.4488
5263-1,X'1A6F3ADA557C37A9C0A86FA6',1A6F3ADA557C37A9C0A86FA6,BAEE335E557C2EDCC0A86FA6,9/30/2016,9.8707,9.9702,,,,,9.8788,9.8956,9.9451
4292-1,X'1A766BCB41A8A3D9C0A80132',1A766BCB41A8A3D9C0A80132,1A606BCB41A8A361C0A80132,9/30/2016,5.9928,5.8924,7.327,6.943,9.4014,,5.9255,5.9416,6.1239
5430-1,X'1A7B564339A1D2B8C0A801E0',1A7B564339A1D2B8C0A801E0,60E4567539A1D0F0C0A801E0,9/30/2016,43.289,45.7025,31.5242,15.5607,15.4677,4.8681,45.0342,45.7216,48.1969
4420-3,X'1A7F41364B9066F0C0A80132',1A7F41364B9066F0C0A80132,EEAF5013402831ACC0A80132,9/30/2016,6.5261,5.6252,8.6749,8.9184,,,6.4464,6.5382,5.3211
1268-3,X'1A824B523D2F04D8C0A80118',1A824B523D2F04D8C0A80118,88B810A53D2DE899C0A801E0,9/30/2016,81.7244,77.2142,54.5157,43.2189,22.3363,,78.639,71.6911,76.7437
757-10,X'1A8849433C20E6B5C0A801E0',1A8849433C20E6B5C0A801E0,6D884C383AA16E9FC0A801E0,9/30/2016,35.2183,25.867,26.5808,22.1927,19.3881,,32.4859,30.0778,28.0425
4165-12,X'1A8A2C69577CFBBDC0A86FA6',1A8A2C69577CFBBDC0A86FA6,0B416DC754905FB4C0A86F98,9/30/2016,9.9219,,,,,,9.9666,,
332-2,X'1A8C42123F12FECCC0A80132',1A8C42123F12FECCC0A80132,FFAF63AD39D8A9B4C0A80119,9/30/2016,16.8888,16.568,17.6401,18.4448,16.1362,,16.8866,16.8737,16.3869
8498-4,X'1A8D1FE7466FF8B3C0A80134',1A8D1FE7466FF8B3C0A80134,14DE025D44366AF0C0A80133,9/30/2016,15.8019,12.1027,11.2889,7.6246,,,15.29,13.9441,12.8515
2894-3,X'1A94218E52E064BEC0A86F9C',1A94218E52E064BEC0A86F9C,8475246152D1FEAFC0A86F98,9/30/2016,11.7334,11.6918,,,,,12.0508,12.0757,12.071
5397-7,X'1A9433FF39DEBB8AC0A80118',1A9433FF39DEBB8AC0A80118,A9D20B8439DA8244C0A80119,9/30/2016,6.3863,6.4506,6.581,6.7141,7.0585,1.4493,6.3915,6.4024,6.4344
230-4,X'1A98331641EDBE2AC0A80134',1A98331641EDBE2AC0A80134,E66325EB39B28990C0A801E1,9/30/2016,9.8969,9.0273,10.2243,7.6537,10.0788,,9.8481,9.2819,9.5826
870-1,X'1A9908A1421D241CC0A80133',1A9908A1421D241CC0A80133,167608A1421D23DEC0A80133,9/30/2016,10.9453,9.7769,10.1135,8.7988,8.864,,10.9179,10.2162,9.4485
5834-6,X'1A9B5EB839F43F77C0A801E0',1A9B5EB839F43F77C0A801E0,CF98703B39DF5F8BC0A80118,9/30/2016,14.7009,13.9916,12.0594,9.0369,9.06,7.5057,14.7753,14.6947,14.2878
953-32,X'1AA13694568E7A4DC0A86FA6',1AA13694568E7A4DC0A86FA6,166928E23B5F3A9BC0A80119,9/30/2016,8.6611,,,,,,7.8026,9.2356,
431-4,X'1AA353013FD699AAC0A80134',1AA353013FD699AAC0A80134,0DD15DCA3FD66240C0A80134,9/30/2016,12.2904,10.5904,9.4874,8.152,11.077,,12.1896,11.7157,11.0272
3786-1,X'1AA4155153EABC25C0A86F98',1AA4155153EABC25C0A86F98,02AE155153EABB44C0A86F98,9/30/2016,7.7481,7.7945,,,,,7.8037,7.7744,7.5833
737-5,X'1AA639FB3D0BBCFDC0A80118',1AA639FB3D0BBCFDC0A80118,AABF2E953A8E1A63C0A80119,9/30/2016,27.9098,25.3201,23.6769,20.3925,19.4333,,28.0234,28.0232,25.9605
656-24,X'1AA8077A44494908C0A80133',1AA8077A44494908C0A80133,632B3B25417D5F8DC0A80133,9/30/2016,16.0787,12.9011,11.6855,8.5762,10.0976,,15.7853,15.1152,14.0325
1521-12,X'1AA9115744AE7DD2C0A80132',1AA9115744AE7DD2C0A80132,0BE336B4442AD986C0A80132,9/30/2016,10.8425,9.1774,9.9805,9.3492,10.6425,,10.779,10.1226,9.4351
5224-11,X'1AAC1CA2406836B0FFFFFFFF',1AAC1CA2406836B0FFFFFFFF,CE574EE740641F6AFFFFFFFF,9/30/2016,9.6871,9.1823,8.9858,8.9704,9.5095,,9.636,9.4467,9.3847
3225-1,X'1AAC4DFB5318E90BC0A86F99',1AAC4DFB5318E90BC0A86F99,1A924DFB5318E899C0A86F99,9/30/2016,9.746,9.8442,,,,,9.754,9.7706,9.8195
4852-2,X'1AAC6FAF39DBA765C0A80119',1AAC6FAF39DBA765C0A80119,A572298D39DBA3ABC0A80119,9/30/2016,24.7261,22.8896,20.0062,15.7599,14.836,11.8038,25.5046,26.3094,23.4361
2751-1,X'1AB46FA8523DCAD2C0A80134',1AB46FA8523DCAD2C0A80134,11536FA8523DC6C1C0A80134,9/30/2016,11.9229,11.5978,10.1107,,,,11.9809,11.7845,12.2515
2591-4,X'1AB608C153489298C0A86F99',1AB608C153489298C0A86F99,77D174C750E83E5BC0A80134,9/30/2016,9.959,8.5778,,,,,10.0364,9.6588,8.9238
4224-1,X'1AB8199D54B0CCE8C0A86F98',1AB8199D54B0CCE8C0A86F98,144E199D54B0CC3DC0A86F98,9/30/2016,9.4172,9.7125,,,,,8.806,8.3607,9.5361
44-3,X'1ABD1FED3F088FE7C0A80132',1ABD1FED3F088FE7C0A80132,87D14B873958E601C0A80118,9/30/2016,16.1168,16.5039,13.8322,11.5125,10.1263,,16.267,16.4556,16.7437
3066-1,X'1ABF6B2552ED34FEC0A86F98',1ABF6B2552ED34FEC0A86F98,1A6E6B2552ED344DC0A86F98,9/30/2016,10.3417,9.6134,,,,,10.2661,9.9427,10.0972
8574-3,X'1AC124444D0C6332C0A80135',1AC124444D0C6332C0A80135,F630272F4D000258C0A80132,9/30/2016,10.3462,9.7353,9.4762,10.4054,,,10.4281,10.2777,10.2787
2568-1,X'1AC12CD450A2C242C0A80132',1AC12CD450A2C242C0A80132,1AAB2CD450A2C18BC0A80132,9/30/2016,9.672,8.5566,8.4649,,,,9.741,9.6471,8.4435
359-6,X'1AC16F6139E685B6C0A80118',1AC16F6139E685B6C0A80118,CA840B2D39DABA5AC0A80118,9/30/2016,13.2546,14.3854,17.2789,13.1257,19.8719,8.8098,13.3442,12.4852,13.8861
2905-1,X'1AC441D152D4315DC0A86F98',1AC441D152D4315DC0A86F98,4D7741D152D42C62C0A86F98,9/30/2016,9.0909,9.1044,,,,,9.1234,9.1291,9.047
976-4,X'1AC517C73C017057C0A801E0',1AC517C73C017057C0A801E0,BA8D73403B692389C0A801E1,9/30/2016,16.7123,16.0142,12.6045,8.7078,8.1057,,16.7001,15.0092,16.4908
5724-1,X'1AD00BAA3D3F6ACAC0A801E0',1AD00BAA3D3F6ACAC0A801E0,1ABF0BAA3D3F69E8C0A801E0,9/30/2016,47.1883,52.9672,44.7576,23.591,16.8193,,53.9007,55.7412,54.7379
7246-2,X'1AD131C4397BB170C0A801E0',1AD131C4397BB170C0A801E0,C6C92579397BA4CCC0A801E0,9/30/2016,11.1824,9.5125,9.1824,6.8256,8.156,5.8108,11.0385,10.4691,10.0367
2583-1,X'1AD604C250D950B0C0A80132',1AD604C250D950B0C0A80132,1A9C04C250D94DBFC0A80132,9/30/2016,9.7351,9.4647,9.9239,,,,9.729,9.5786,9.6563
6077-3,X'1AD672E93BF6E06DC0A801E1',1AD672E93BF6E06DC0A801E1,43D34BEA3B7C5E45C0A801E1,9/30/2016,12.0295,12.3761,7.1977,4.5684,6.597,,11.5936,10.9835,13.5475
332-5,X'1AD971913B793166C0A801E0',1AD971913B793166C0A801E0,FFAF63AD39D8A9B4C0A80119,9/30/2016,15.4472,13.8497,14.0899,9.7826,11.1189,9.9811,15.2025,14.6573,14.1493
2784-1,X'1ADE0300525EF6C4C0A80132',1ADE0300525EF6C4C0A80132,1ACA0300525EF512C0A80132,9/30/2016,9.7263,9.828,,,,,9.7305,9.7473,9.802
5186-1,X'1AE262C43A271178C0A801E0',1AE262C43A271178C0A801E0,18E139D73A270FAFC0A80119,9/30/2016,38.2303,36.278,23.6557,18.1648,9.2289,5.3947,36.2423,32.4709,35.3523
7044-1,X'1AE30EA0430F8E01C0A80134',1AE30EA0430F8E01C0A80134,0A820EA0430F8C87C0A80134,9/30/2016,31.6446,30.8903,21.2548,13.2207,10.8892,,32.389,30.2917,34.0006
5341-1,X'1AE81BC544493D43C0A80133',1AE81BC544493D43C0A80133,0A911BC544493CCFC0A80133,9/30/2016,28.1476,26.5593,21.2182,14.5907,8.6421,,29.0768,26.0036,28.9919
8745-1,X'1AEA3A593A33E7EEC0A80118',1AEA3A593A33E7EEC0A80118,AAEA55CE3A33E713C0A801E0,9/30/2016,42.3294,41.1872,28.2582,19.6234,12.3024,9.5692,41.1676,37.4413,42.6623
7095-1,X'1AED50134219741CC0A80132',1AED50134219741CC0A80132,11F9501342197365C0A80132,9/30/2016,33.3023,30.3685,22.3353,16.4183,10.632,,32.1645,29.2096,31.1963
4710-1,X'1AED68D642125928C0A80134',1AED68D642125928C0A80134,0A2468D642125819C0A80134,9/30/2016,173.6953,169.3313,101.9538,81.8973,17.1086,,162.8986,145.8067,161.1542
1132-1,X'1AF258483C4F5037C0A801E1',1AF258483C4F5037C0A801E1,3CD65A8A3C0D3A4DC0A80119,9/30/2016,19.5064,18.5862,17.3621,12.8071,12.1528,,19.7864,19.3687,19.3722
2205-1,X'1AF60C8B4CD1D3CFC0A80134',1AF60C8B4CD1D3CFC0A80134,19BD0C8B4CD1D024C0A80134,9/30/2016,9.5008,8.7362,9.3482,8.5585,,,9.4097,9.4556,8.9223
7733-2,X'1AFA30C93B31325FC0A80118',1AFA30C93B31325FC0A80118,82476C2D3AF09D58C0A801E1,9/30/2016,25.9001,23.6418,19.6635,12.5034,15.0512,8.0919,26.2784,25.6329,24.7021
3833-1,X'1AFC157954057B06C0A86F98',1AFC157954057B06C0A86F98,194F157954057AC1C0A86F98,9/30/2016,9.7643,9.8814,,,,,9.7756,9.7925,9.8529
5161-1,X'1B0B0FDB3BAA9175C0A801E1',1B0B0FDB3BAA9175C0A801E1,1AFF0FDB3BAA9077C0A801E1,9/30/2016,64.5101,61.4086,39.1586,29.3016,16.0224,10.9819,61.3383,55.7894,61.2592
3983-1,X'1B0B6EA15428A8B5C0A86F98',1B0B6EA15428A8B5C0A86F98,19F46EA15428A854C0A86F98,9/30/2016,10.5507,9.6857,,,,,10.6137,10.1819,10.7054
6632-1,X'1B0C0F5055F23218C0A86FA6',1B0C0F5055F23218C0A86FA6,1AFF0F5055F2304BC0A86FA6,9/30/2016,9.8948,9.9945,,,,,9.9029,9.9198,9.9694
7889-3,X'1B1802EB4CC3A0ADC0A80135',1B1802EB4CC3A0ADC0A80135,EEDF3A533F80CF94C0A80133,9/30/2016,12.1063,11.3135,11.7591,9.4752,,,12.0396,11.7385,11.901
7807-1,X'1B1A46904E0197BBC0A80134',1B1A46904E0197BBC0A80134,39B351E94D3BFC68C0A80134,9/30/2016,22.4349,17.7994,13.2885,9.9005,,,21.9114,20.2051,21.5817
5250-1,X'1B1C227241DEC276C0A80134',1B1C227241DEC276C0A80134,1AF8227241DEC1EFC0A80134,9/30/2016,64.5381,65.7564,36.8797,21.6527,11.1659,,63.4595,59.4805,69.9315
1525-3,X'1B1E02C2459A07DBC0A80134',1B1E02C2459A07DBC0A80134,F092385D443C5E22C0A80132,9/30/2016,16.0844,14.7245,12.4954,9.1463,,,16.0436,15.0794,14.7001
5862-3,X'1B205E364803927DC0A80134',1B205E364803927DC0A80134,09410A4846464805C0A80132,9/30/2016,9.0685,8.5736,9.5008,8.5137,,,9.0725,9.1897,8.929
155-4,X'1B213595406C6949FFFFFFFF',1B213595406C6949FFFFFFFF,84D020D5398B66EAC0A80118,9/30/2016,33.0767,29.6237,24.773,15.6025,15.1909,,33.0027,32.5943,31.195
1314-9,X'1B215C653D7144ABC0A801E0',1B215C653D7144ABC0A801E0,13B25C653D713F54C0A801E0,9/30/2016,14.2604,6.1269,8.7001,8.4826,10.2649,,14.2721,12.7654,6.1361
975-1,X'1B230338424DA6FCC0A80134',1B230338424DA6FCC0A80134,12E30338424DA5EAC0A80134,9/30/2016,17.9345,15.7594,17.9591,12.3297,11.5906,,17.8144,16.6037,15.9487
8450-1,X'1B255E3956F2B788C0A86FA6',1B255E3956F2B788C0A86FA6,97735E2A56F2B51BC0A86FA6,9/30/2016,9.9478,,,,,,9.956,9.9729,
7792-1,X'1B260E144071A80CFFFFFFFF',1B260E144071A80CFFFFFFFF,7E455CA4402C3580C0A80132,9/30/2016,8.9585,8.5097,9.8651,11.496,11.426,,8.9007,9.37,8.6488
554-2,X'1B2923573A1CFAACC0A80119',1B2923573A1CFAACC0A80119,B23607843A1CF812C0A801E0,9/30/2016,19.767,18.2531,18.0327,10.6339,20.3167,10.6777,19.3275,18.146,18.989
1472-2,X'1B2B250343FCA4AFC0A80132',1B2B250343FCA4AFC0A80132,4B702A8C43C7D917C0A80132,9/30/2016,68.1785,60.2891,38.1899,24.3767,8.8701,,64.9536,61.0012,71.9131
1260-8,X'1B2E5D3F460645CCC0A80135',1B2E5D3F460645CCC0A80135,8AF5012543368F8BC0A80132,9/30/2016,7.7775,7.387,9.6281,6.545,,,7.6534,7.3613,7.3942
7758-10,X'1B2F05284702A389C0A80135',1B2F05284702A389C0A80135,CD6B4DAA3E8D0F63C0A80134,9/30/2016,8.6062,8.5118,9.1603,8.7914,,,8.7219,8.5932,8.4541
4383-1,X'1B3355593E9C79A5C0A80133',1B3355593E9C79A5C0A80133,F1BB18423E9BFD44C0A80134,9/30/2016,36.4139,32.3914,27.0978,17.1937,17.8651,,36.8763,34.6779,33.4802
3305-1,X'1B3500FC533315B2C0A86F99',1B3500FC533315B2C0A86F99,19F000FC5333155CC0A86F99,9/30/2016,9.4097,9.3808,,,,,9.3121,9.0042,9.3618
6110-2,X'1B3574763A8E2B8BC0A801E1',1B3574763A8E2B8BC0A801E1,C7FA654A3A8E0EB1C0A801E1,9/30/2016,8.2366,6.8249,6.5924,4.808,4.2889,4.5963,8.1118,7.4669,7.4206
5132-9,X'1B3813593DACB118C0A80132',1B3813593DACB118C0A80132,4F5E36153D79093DC0A80118,9/30/2016,20.5791,32.3158,28.0114,20.0113,14.6744,,20.3162,20.3704,29.7839
4684-1,X'1B386C6F396E12BBC0A801E0',1B386C6F396E12BBC0A801E0,1B2E6C6F396E11E3C0A801E0,9/30/2016,2.7332,2.7721,2.9682,2.8994,3.5109,2.3918,2.7364,2.7368,2.7686
5335-5,X'1B3955C83E5A17B4C0A80134',1B3955C83E5A17B4C0A80134,2FE46ADE3E3FAF9EC0A80133,9/30/2016,50.7398,75.481,81.0536,32.6861,16.3848,,56.1931,53.4666,55.7944
600-1,X'1B403E584152388EC0A80132',1B403E584152388EC0A80132,1B073E584152366FC0A80132,9/30/2016,23.8321,22.245,19.9265,15.7213,13.833,,23.7715,22.812,23.3495
3834-3,X'1B411B405405D938C0A86F98',1B411B405405D938C0A86F98,01C91B405405D8ABC0A86F98,9/30/2016,9.7942,9.8929,,,,,9.8023,9.8189,9.868
1247-2,X'1B44642D41D4382DC0A80132',1B44642D41D4382DC0A80132,E41D0EA63CF4594BC0A801E2,9/30/2016,12.6772,11.9544,14.8413,15.0814,12.923,,12.3615,12.5131,11.4971
5437-4,X'1B471FFD45B8FF42C0A80132',1B471FFD45B8FF42C0A80132,DFCD0E1545B784AEC0A80132,9/30/2016,48.9221,54.6551,30.3292,15.0258,,,49.5249,47.889,56.0872
1130-5,X'1B48470F44CFC329C0A80134',1B48470F44CFC329C0A80134,41932EEE42D40AACC0A80132,9/30/2016,17.6521,16.4575,14.0774,9.8842,9.9573,,17.4983,16.9594,16.4039
5987-9,X'1B4E229D39F64BB9C0A80119',1B4E229D39F64BB9C0A80119,73D640FD39E1293FC0A80119,9/30/2016,52.3073,49.014,26.5077,1.0298,-3.0396,-2.9336,50.3944,39.8818,51.3006
1576-36,X'1B50312F55DB2BC3C0A86FA6',1B50312F55DB2BC3C0A86FA6,91F26C8B44AE6A16C0A80134,9/30/2016,10.8591,9.3782,,,,,10.841,10.4189,9.4496
4524-1,X'1B5A4FFB5548F96DC0A86FA6',1B5A4FFB5548F96DC0A86FA6,B39548735548F6B4C0A86FA6,9/30/2016,10.087,9.9595,,,,,9.865,9.4044,10.1358
652-14,X'1B5B1CE2488B843BC0A80132',1B5B1CE2488B843BC0A80132,261600FD3A41215AC0A801E1,9/30/2016,12.3332,12.4304,12.6723,12.9286,,,12.3446,12.357,12.4118
6332-4,X'1B5B2B543E25E2FEC0A80135',1B5B2B543E25E2FEC0A80135,592C413F3CC99719C0A80119,9/30/2016,19.4793,18.1388,19.7946,13.6879,17.8313,,19.7151,18.9577,19.1992
6818-1,X'1B60295256224746C0A86FA6',1B60295256224746C0A86FA6,CFC92A3B56210264C0A86FA6,9/30/2016,10.0534,,,,,,10.0616,10.0798,9.9768
255-16,X'1B63312F55DB2F16C0A86FA6',1B63312F55DB2F16C0A86FA6,F19A01B039BF790DC0A801E0,9/30/2016,9.8902,9.9899,,,,,9.8983,9.9152,9.9647
109-15,X'1B644D26569F0F3CC0A86FA6',1B644D26569F0F3CC0A86FA6,D8DA4B04397A4CE9C0A801E0,9/30/2016,11.5282,,,,,,11.75,11.6556,
1920-3,X'1B651E8148EFAA19C0A80132',1B651E8148EFAA19C0A80132,6BB4670B4816343AC0A80134,9/30/2016,20.1751,17.3522,15.0799,10.6254,,,20.142,19.3062,19.1164
5199-1,X'1B69242A39C04C82C0A80151',1B69242A39C04C82C0A80151,797B188939C04630C0A801E0,9/30/2016,18.5599,16.0267,13.7518,9.9203,7.619,6.9599,18.4083,17.93,18.0828
6003-1,X'1B6A6CBE3A243925C0A801E0',1B6A6CBE3A243925C0A801E0,494346B43A243882C0A80118,9/30/2016,-12.4125,-12.1306,-11.5964,-11.0881,-9.8816,7.2926,-12.3896,-12.3423,-12.2046
5567-2,X'1B722E103FFF048EC0A80134',1B722E103FFF048EC0A80134,431D187B3F60E762C0A80134,9/30/2016,11.4076,10.2954,13.892,15.195,12.0968,,11.555,11.9091,10.1518
4566-1,X'1B791CA84900C0E7C0A80132',1B791CA84900C0E7C0A80132,19A91CA84900C0CFC0A80132,9/30/2016,14.9117,15.4858,13.4068,12.0384,,,14.7847,14.5441,14.9696
799-25,X'1B794FFB55490288C0A86FA6',1B794FFB55490288C0A86FA6,BC486A683AE72FAFC0A80118,9/30/2016,9.184,8.9368,,,,,9.0907,8.7674,9.1442
3954-1,X'1B832703541D5D01C0A86F98',1B832703541D5D01C0A86F98,18C32703541D5C81C0A86F98,9/30/2016,9.799,9.8978,,,,,9.8071,9.8238,9.8729
5457-1,X'1B8760313B5DDC02C0A80118',1B8760313B5DDC02C0A80118,18EC60313B5DDB69C0A80118,9/30/2016,76.2354,57.986,49.8059,19.4819,18.7967,7.5098,74.3531,76.5005,63.77
7035-4,X'1B8A1B443C362B8EC0A801E0',1B8A1B443C362B8EC0A801E0,08A96FAE3BD89261C0A80119,9/30/2016,17.6921,17.7211,17.3552,14.3318,11.3374,,17.2164,16.9458,18.3111
2228-2,X'1B9238F74D16D996C0A80132',1B9238F74D16D996C0A80132,B08202E54D11429AC0A80135,9/30/2016,14.823,12.8996,11.831,8.3735,,,14.5417,14.0556,13.1223
5618-3,X'1B93040C3A2E45EDC0A80118',1B93040C3A2E45EDC0A80118,C34422113A26F052C0A801E0,9/30/2016,45.7341,47.5029,36.5003,19.2879,16.769,4.5745,43.6406,43.3743,50.6285
5708-1,X'1B94160A3A3A4898C0A801E1',1B94160A3A3A4898C0A801E1,422412293A3A4781C0A80118,9/30/2016,8.5058,7.4176,6.5894,4.8185,5.5732,5.1115,8.3834,7.9422,8.0189
1049-25,X'1B97107F43DE6A85C0A80132',1B97107F43DE6A85C0A80132,6E74196F428D0142C0A80134,9/30/2016,11.0829,11.368,9.5528,5.8823,11.0317,,10.6093,9.3656,11.1107
7549-3,X'1BA32C3D4161FBF5C0A80133',1BA32C3D4161FBF5C0A80133,BD8156B53A26BAAEC0A80118,9/30/2016,42.5844,34.7726,24.3273,17.2729,13.2974,,40.6409,36.9175,39.3142
4914-4,X'1BB26683410182B5C0A80132',1BB26683410182B5C0A80132,0445682440F5BF13C0A80132,9/30/2016,20.9596,18.4849,25.7642,14.5211,11.836,,20.5874,17.0747,17.8025
5218-6,X'1BB424553A115C9DC0A801E0',1BB424553A115C9DC0A801E0,15EF0286397684FEC0A801E1,9/30/2016,9.1421,9.2342,9.4208,9.6114,10.1044,10.1992,9.1496,9.1652,9.211
5737-1,X'1BB5331849F75E5DC0A80135',1BB5331849F75E5DC0A80135,1286331849F75E2EC0A80135,9/30/2016,9.6824,9.78,9.9776,10.1794,,,9.6904,9.7068,9.7554
4915-1,X'1BBB57203BAD2EB8C0A80118',1BBB57203BAD2EB8C0A80118,0A7148053BAD2E59C0A801E0,9/30/2016,84.9258,83.0034,53.4618,44.6577,16.541,9.9716,80.1924,72.6981,79.4212
8913-1,X'1BC24D1457BE6D2DC0A86FA6',1BC24D1457BE6D2DC0A86FA6,1BB54D1457BE6C63C0A86FA6,9/30/2016,10.0095,,,,,,9.9971,,
3059-2,X'1BC3584852EADAD5C0A86F98',1BC3584852EADAD5C0A86F98,BD8771BC52EAC895C0A86F9C,9/30/2016,9.7367,9.8348,,,,,9.7447,9.7612,9.81
588-13,X'1BC542934113A261C0A80133',1BC542934113A261C0A80133,102805DD3A27E7B8C0A80119,9/30/2016,23.4893,21.6868,23.6981,22.0364,16.2119,,23.0906,21.0308,22.1041
5772-1,X'1BC6203D42ADE4FEC0A80133',1BC6203D42ADE4FEC0A80133,1B6E203D42ADE481C0A80133,9/30/2016,30.6557,32.331,26.5602,14.0618,13.1793,,31.0139,28.8826,33.212
2010-29,X'1BCD722E57AA2C64C0A86FA6',1BCD722E57AA2C64C0A86FA6,025D68BC49007C50C0A80134,9/30/2016,8.6524,,,,,,8.4469,,
1278-1,X'1BCD734F3D3E353DC0A80119',1BCD734F3D3E353DC0A80119,17A7734F3D3E3320C0A80119,9/30/2016,50.9341,42.2013,35.9695,25.1775,20.0295,,49.7201,49.9609,47.5325
5953-7,X'1BD31639478EA891C0A80135',1BD31639478EA891C0A80135,00E20A464782CF80C0A80135,9/30/2016,13.6996,11.815,11.904,7.41,,,13.6102,13.1832,12.6157
6120-1,X'1BD9206D3A03136CC0A80119',1BD9206D3A03136CC0A80119,3D02609A39FF0649C0A801E1,9/30/2016,18.6138,15.3856,7.3328,6.5036,14.3551,9.1258,17.8083,16.7702,15.5044
4429-1,X'1BDC3F5854C92937C0A86F98',1BDC3F5854C92937C0A86F98,18133F5854C928B5C0A86F98,9/30/2016,10.0626,9.4124,,,,,9.9473,9.9493,9.447
373-14,X'1BDD6C213DA5EB12C0A80135',1BDD6C213DA5EB12C0A80135,E687401A39DCE259C0A80118,9/30/2016,33.0584,24.7714,29.4165,28.5051,16.2225,,33.5084,31.9894,31.2707
6368-1,X'1BDD70D93BB23AEDC0A80118',1BDD70D93BB23AEDC0A80118,1BD170D93BB23A2EC0A80118,9/30/2016,9.6569,9.8919,9.7944,9.9654,10.2501,10.0539,9.7225,9.7381,9.999
1100-14,X'1BDF200C3DC2CACAC0A80134',1BDF200C3DC2CACAC0A80134,22E749F03BD5F93FC0A80118,9/30/2016,5.2135,5.9853,5.5954,3.1803,14.3322,,5.326,4.8928,5.7331
2687-1,X'1BE0104651B0F4DEC0A80135',1BE0104651B0F4DEC0A80135,0C9E104651B0F417C0A80135,9/30/2016,11.6014,12.5663,10.7332,,,,11.8483,11.5416,13.7955
865-2,X'1BE2670B3BB39E38C0A801E1',1BE2670B3BB39E38C0A801E1,1F9B05023B16FDA8C0A80118,9/30/2016,12.366,11.9902,10.6702,9.8668,10.0683,10.0018,12.4472,12.545,12.2024
948-11,X'1BEA0E2B4F64FB6DC0A80135',1BEA0E2B4F64FB6DC0A80135,BB7662CC42445644C0A80134,9/30/2016,11.5165,9.9265,10.4116,,,,11.3785,11.3949,10.1863
1514-11,X'1BEC56E24A020FF4C0A80135',1BEC56E24A020FF4C0A80135,B1FD011E441A4DA6C0A80133,9/30/2016,9.2859,9.3795,9.569,9.7626,,,9.2936,9.3094,9.3559
3675-1,X'1BEE025153C07A7EC0A86F98',1BEE025153C07A7EC0A86F98,1BD7025153C079E3C0A86F98,9/30/2016,9.78,9.8786,,,,,9.788,9.8047,9.8537
2010-30,X'1BEE722E57AA2FC1C0A86FA6',1BEE722E57AA2FC1C0A86FA6,025D68BC49007C50C0A80134,9/30/2016,9.9012,,,,,,10.0389,,
8135-4,X'1BF1025C48F4C052C0A80132',1BF1025C48F4C052C0A80132,B4EB0364484153C3C0A80134,9/30/2016,27.9282,25.0278,24.2428,15.6906,,,27.9363,26.5131,26.3884
5823-2,X'1BF7135646D87042C0A80135',1BF7135646D87042C0A80135,FDB6135646D86CF0C0A80135,9/30/2016,16.1226,15.9645,11.5522,8.0393,,,15.3192,13.6502,15.2516
3592-1,X'1BF7670353A08AE0C0A86F98',1BF7670353A08AE0C0A86F98,DC1A670353A0873EC0A86F98,9/30/2016,12.9416,12.1492,,,,,12.4609,11.5599,12.6819
4909-3,X'1BF85C9B3C503131C0A80118',1BF85C9B3C503131C0A80118,A70C34B139F759A5C0A80118,9/30/2016,13.7411,11.8682,10.7891,8.206,8.7021,,13.74,12.9268,12.3511
5568-13,X'1BFD60054841CF3FC0A80132',1BFD60054841CF3FC0A80132,F94472F6478EA424C0A80134,9/30/2016,9.8521,10.1298,10.3625,9.9386,,,9.8492,9.879,10.0462
6149-6,X'1BFF3F023C1150BBC0A801E0',1BFF3F023C1150BBC0A801E0,62F24B433B6046DDC0A80118,9/30/2016,16.6091,16.227,15.3417,14.5572,14.5052,,16.6855,16.7294,16.5069
2516-2,X'1C0C13AA505A3F16C0A80135',1C0C13AA505A3F16C0A80135,98256794503EBD31C0A80135,9/30/2016,14.1909,12.011,12.2132,,,,14.0899,12.9439,12.7664
409-2,X'1C0E05B940CEC6F0C0A80132',1C0E05B940CEC6F0C0A80132,A86E494D40CEB60CC0A80134,9/30/2016,23.4785,18.5111,18.231,12.7641,13.7271,,23.192,23.115,21.0865
2101-3,X'1C104A734DB9A407C0A80132',1C104A734DB9A407C0A80132,349B6C5B4AB7DD24C0A80133,9/30/2016,12.8244,11.7677,10.937,8.9478,,,12.8051,12.3443,12.26
8609-2,X'1C155F07572C0E27C0A86FA6',1C155F07572C0E27C0A86FA6,82FD552E572C07FAC0A86FA6,9/30/2016,11.3671,,,,,,11.9391,9.8948,
5568-14,X'1C1560054841D034C0A80132',1C1560054841D034C0A80132,F94472F6478EA424C0A80134,9/30/2016,10.1006,10.2397,10.3141,9.6089,,,10.1441,10.2583,10.15
395-7,X'1C17739E3FF335EFC0A80133',1C17739E3FF335EFC0A80133,F828680F3FB6AD0AC0A80134,9/30/2016,18.8106,16.3381,22.1709,11.4108,11.8886,,17.9112,15.7052,16.4522
5875-3,X'1C1B033342D28610C0A80133',1C1B033342D28610C0A80133,143B50CA42B1842DC0A80132,9/30/2016,14.2832,12.8988,13.6938,11.4236,12.1569,,13.9813,12.7537,12.8583
