"UPPER(SUBSTRING(fb_primarykey,3,24))","fund_id"
"95A2623D3C476428C0A80118","6294-2"
"E28043503A6D016CC0A801E1","6295-1"
"FDC91FBE3A95F0E4C0A801E1","6295-2"
"146619245591F0E7C0A86FA6","6296-1"
"4CAD285655921306C0A86FA6","6298-1"
"40BC42105592B81DC0A86FA6","6299-1"
"6AF133703973A2A2C0A801E1","63-2"
"5F5430E84999CBBDC0A80135","63-5"
"EA4B086B4165B32CC0A80132","630-1"
"969F237A559672FDC0A86FA6","6300-1"
"B0CF4D463A862372C0A801E1","6301-1"
"E1CC608D5592F30EC0A86FA6","6302-1"
"7A910A3E55931FDDC0A86FA6","6303-1"
"30FA11DB55933188C0A86FA6","6305-1"
"C278211A55935239C0A86FA6","6307-1"
"083E32F53EC0261EC0A80133","6308-1"
"F1FF6652426524CDC0A80132","631-10"
"F9F859B9426D441EC0A80134","631-11"
"E5A10953428A8428C0A80132","631-12"
"659820FE42A5CC48C0A80134","631-13"
"15C71ABB42BC35DAC0A80132","631-15"
"81395FE94C5C81D3C0A80133","631-18"
"9E6C495D416C7F04C0A80134","631-2"
"6D121DC34D3F5DFFC0A80132","631-22"
"6D5C1DC34D3F5E56C0A80132","631-23"
"6D5E1DC34D3F5E9FC0A80132","631-24"
"861C648B4D5AAB2CC0A80135","631-25"
"CDB6252357311B28C0A86FA6","631-26"
"CDD4252357311CCDC0A86FA6","631-27"
"0DA404D84170353EC0A80134","631-4"
"3A6E18A741755685C0A80132","631-5"
"C85622CF41789D1DC0A80132","631-6"
"5A372E06418AAAE0C0A80132","631-8"
"F6DF4FAF3A241214C0A80118","6315-1"
"4E6C4C9F3F8468BCC0A80133","6317-1"
"D431437840103B78C0A80132","6317-2"
"E391069D40B251F6C0A80133","6317-3"
"55D515673D6A98D5C0A80118","6317-4"
"84E142114783D963C0A80135","6317-5"
"DF20746147753902C0A80135","6319-1"
"2DC23EBE404B9E57C0A80133","632-1"
"A06C6F614F6CB510C0A80132","632-2"
"873D643B518C59A4C0A80134","632-3"
"01B04A8852A53BCAC0A86F85","632-4"
"7EDF67F4559598E5C0A86FA6","6320-1"
"A6476F9E5595A888C0A86FA6","6321-1"
"F8D211C055972E32C0A86FA6","6325-1"
"DD3F50A34313341CC0A80132","6326-1"
"6F5F3B4A4BE99C91C0A80133","6326-2"
"0BCD605555998BBEC0A86FA6","6327-1"
"131707F64DB8C6F2C0A80134","6328-1"
"495A30734DBB6E2AC0A80133","6328-2"
"89913F3B559B6B1CC0A86FA6","6329-1"
"F69A48DC552565B5C0A86FA6","633-10"
"4214230D5800C6F0C0A86FA6","633-11"
"1E4756963ABA509BC0A801E1","633-5"
"6F2748B73B85331CC0A801E1","633-6"
"A8DD02DF4CB23A10C0A80135","633-9"
"6AEA10CF39B5B891C0A80151","6330-1"
"E97507453CCEBC9CC0A801E1","6332-1"
"C62723F43CDFE959C0A80118","6332-2"
"7F3D48603DD90E05C0A80132","6332-3"
"1B5B2B543E25E2FEC0A80135","6332-4"
"6D1E6B40428A047AC0A80133","6333-1"
"77B56076559D7CCAC0A86FA6","6334-1"
"547B0797492224E1C0A80132","6335-1"
"65746FAA559EE17DC0A86FA6","6337-1"
"6D1011D9559F11B6C0A86FA6","6338-1"
"034D1E2A3ACB73C0C0A80119","634-1"
"FDB13B7E3D8F71CBC0A80135","634-2"
"532429E24714E17FC0A80133","634-3"
"B9290D7655A0CF6AC0A86FA6","6342-1"
"97A0693455A17EEAC0A86FA6","6343-1"
"7E7E67BB569011CBC0A86FA6","6344-2"
"227D319755CE01AFC0A86FA6","6346-1"
"B3A604A755A21DA9C0A86FA6","6347-1"
"80EC1C3455A23D8BC0A86FA6","6348-1"
"0017604F55A40E8BC0A86FA6","6349-1"
"66143F80573B2F2AC0A86FA6","6349-2"
"4CC52AB83A37E291C0A801E0","635-1"
"0A0319053AA9430AC0A801E0","635-10"
"56912AB83A37E395C0A801E0","635-2"
"8C650C473A455FD9C0A801E1","635-3"
"06041C433A5A2E56C0A80119","635-4"
"864940973A5B7DC1C0A801E0","635-5"
"883504D43A64B8E9C0A80118","635-6"
"619552F73A675C16C0A801E0","635-7"
"5B8F670A3A806531C0A801E1","635-8"
"D0A219053AA942B0C0A801E0","635-9"
"FAA46F7C55A42824C0A86FA6","6350-1"
"441D0EA9397727FFC0A801E1","6351-1"
"328A0A71414724E9C0A80132","6351-2"
"C1FD3B4D54B45F6BC0A86F98","6351-3"
"2F7E3B4D54B46509C0A86F98","6351-4"
"E2FE641D54D3D0AFC0A86F98","6351-5"
"0441324A55A50AAEC0A86FA6","6352-1"
"040338B23D8F63CFC0A80135","6353-1"
"37CC1A0655AEF502C0A86FA6","6353-2"
"41802B495765E93CC0A86FA6","6353-3"
"0962591A55A6A50DC0A86FA6","6354-1"
"7B8219A955A7027EC0A86FA6","6355-1"
"D78C0EF63D7C0C98C0A80118","6357-1"
"CC763D6C3E064B28C0A80135","6357-2"
"FF3B0C943A37F6C3C0A801E0","636-1"
"05300C943A37F805C0A801E0","636-2"
"E5DD44F73A4A5923C0A80118","636-3"
"2010246B3A4CE1BDC0A80119","636-4"
"E7F949F355A7DDF0C0A86FA6","6361-1"
"B023702E55A826DAC0A86FA6","6362-1"
"84A31D543C1A412DC0A80118","6363-1"
"51AC39923C24C037C0A801E1","6363-2"
"3D8D383755A8918AC0A86FA6","6364-1"
"837E49D255A9D025C0A86FA6","6365-1"
"DB926C79461FAFC4C0A80134","6366-1"
"C97510B13F2EB1E4C0A80133","6367-1"
"9BCB297C42E6E8F5C0A80134","6367-2"
"1BDD70D93BB23AEDC0A80118","6368-1"
"0FD7395155A9A7DCC0A86FA6","6369-1"
"5009185E3A44D132C0A801E0","637-1"
"C6D05BCA3C94F876C0A801E1","637-2"
"AC7846AB52F78BFEC0A86F98","637-3"
"FD8F4F6655A9DF61C0A86FA6","6370-1"
"F29C2EBD504EE32AC0A80132","6372-1"
"D4682064423AB7F7C0A80132","6373-1"
"2D172064423ADCB6C0A80132","6373-2"
"E9EC6EDF473B06CBC0A80135","6374-1"
"68B82B3455AE3789C0A86FA6","6374-2"
"778A265C54A1BE25C0A86F98","6376-1"
"3C2560FF55AFF498C0A86FA6","6379-1"
"761E1400404D1975C0A80132","638-1"
"77060FD542690BCCC0A80132","6383-1"
"DD3D41A14EB5E6EDC0A80134","6384-1"
"A27C51BD55B3C1CCC0A86FA6","6385-1"
"A27C51BD55B3C1CCC0A86FA6","6385-2"
"70596F8655B6A013C0A86FA6","6387-1"
"574D651A44E5EC3CC0A80133","6388-1"
"ACAA05F155B6B1C9C0A86FA6","6389-1"
"440817C6416C262FC0A80134","639-1"
"A8015ACB418138AAC0A80134","639-2"
"EB0D06BD43ECFE96C0A80132","639-4"
"C1954E8843F34B5AC0A80133","639-5"
"ABAB2B034A00BE79C0A80134","639-6"
"FA4C1D463E132240C0A80135","6391-1"
"FAE51D463E13269BC0A80135","6391-2"
"FB601D463E132A15C0A80135","6391-3"
"62596D9055E8CAF2C0A86FA6","6391-7"
"C6AE700B41362F33C0A80134","6392-1"
"02DE4B2A41E17618C0A80133","6392-2"
"CFDF2EFC3EA6A23CC0A80134","6392-3"
"9BA3211F44BE6FA3C0A80133","6392-4"
"0F925FD643209EA3C0A80132","6393-1"
"0F2A54B943FA402CC0A80132","6393-2"
"AC0B394C453867D5C0A80134","6393-3"
"72925297431B205BC0A80134","6394-1"
"588A472F454F5FA6C0A80135","6394-2"
"81CF35B642DD977EC0A80134","6395-1"
"55EC03F04D1CAEACC0A80132","6396-1"
"26AC317D55B85747C0A86FA6","6398-1"
"C7D332C355B8D947C0A86FA6","6399-1"
"2AA33730511BAF96C0A80134","64-17"
"61CC6763416FF62EC0A80133","640-1"
"900F56A648E435EDC0A80133","640-5"
"67F36D415061BC7DC0A80132","6401-1"
"81AB532956B7628BC0A86FA6","6401-2"
"FA2463713C0663E2C0A801E1","6402-1"
"C4C3677E57A8CA26C0A86FA6","6402-2"
"AF6D12A0424F02FEC0A80134","6405-1"
"6CB8142A49B14749C0A80134","6406-1"
"7E9C6DE24F065EECC0A80132","6406-2"
"9597195055BAD05CC0A86FA6","6407-2"
NULL,"6407-3"
"592352F8578122EDC0A86FA6","6407-4"
"ED2B2FC13D6A8658C0A80119","6408-1"
"EF502FC13D6A8920C0A80119","6408-2"
"71B3339A3D6CFE93C0A801E2","6408-3"
"6A4767FF55BBDB42C0A86FA6","6409-1"
"97CE1E293A3DB71EC0A801E0","641-1"
"46F16094427BB379C0A80132","6410-1"
"BEC50A1D55BC0528C0A86FA6","6412-1"
"D1D63B913B6774DAC0A801E0","6413-1"
"F9E14D3556BAA5CAC0A86FA6","6413-2"
"30F0193155BD7330C0A86FA6","6416-1"
"EB0A51F655BCFBB7C0A86FA6","6417-1"
"E65D6FBA579CFB98C0A86FA6","6418-3"
"C9D42D004171AD56C0A80134","642-1"
"D0FA083C55BEACA2C0A86FA6","6421-1"
"2E772DB055C03A24C0A86FA6","6423-1"
"5F6D577C55C10562C0A86FA6","6424-1"
"25C866B955C11B38C0A86FA6","6425-1"
"CA64503255C24B69C0A86FA6","6426-1"
"CA64503255C24B69C0A86FA6","6426-2"
"843504BB421269ADC0A80132","6427-1"
"B2175CF056B776C9C0A86FA6","6427-4"
"61FB0BF94D1A8EBEC0A80132","6429-1"
"502B61404D1FBC0EC0A80135","6429-2"
"85025A623A3E1474C0A801E0","643-1"
"D1E607A33C3C8551C0A80119","643-2"
"2808087055C2988DC0A86FA6","6430-1"
"B35D14C939FFAB9AC0A80119","6431-1"
"292A022B3A010D43C0A80118","6431-2"
"896A64DC3A1029ECC0A80118","6431-3"
"46372E684D218BCDC0A80132","6432-1"
"EEC731FA55C36858C0A86FA6","6433-1"
"7F1448C255C38C24C0A86FA6","6434-1"
"ED3557AC55C3A472C0A86FA6","6435-1"
"25934FA155D774BEC0A86FA6","6435-2"
"FA675F4555C3B5A1C0A86FA6","6436-1"
"04005EB855C509E7C0A86FA6","6438-1"
"2EE2385447C9B155C0A80135","644-2"
"E744667455C91433C0A86FA6","6440-3"
"E74B667455C918BCC0A86FA6","6440-4"
"F3BA67444ACC0AC3C0A80135","6441-1"
"039067444ACC1147C0A80135","6441-2"
"7FA03FB956991215C0A86FA6","6442-5"
"36523C8B55C84E07C0A86FA6","6444-1"
"F5D85DF94203B17CC0A80133","6445-1"
"AB93151B3A188CD6C0A80118","6446-1"
"666366A355CA6BA1C0A86FA6","6447-1"
"95921F2F3FE1ED35C0A80133","6448-1"
"61D45CEE42A0CAC6C0A80134","6448-2"
"34601D0447BDDB50C0A80135","6448-3"
"3C71250F47CB13CAC0A80132","6448-4"
"D80F57914914A5CEC0A80133","6448-6"
"AAA500CD55CA7F30C0A86FA6","6448-8"
"F6E618C457129ACCC0A86FA6","6448-9"
"8871357543DE7B45C0A80133","6449-1"
"2DA5357543DE8465C0A80133","6449-2"
"259B4B914177E2E8C0A80134","645-1"
"19776DC8417895D7C0A80132","645-2"
"B3320B5F449FFB49C0A80133","645-3"
"92273F274FF71595C0A80132","645-4"
"7007455E45AA7833C0A80134","6450-1"
"58206FAD45ABEE8DC0A80133","6451-1"
"240F6F7845AC691AC0A80132","6451-10"
"5CD66FAD45ABEEBDC0A80133","6451-2"
"66966FAD45ABEF5CC0A80133","6451-3"
"66986FAD45ABEF93C0A80133","6451-4"
"6EB26FAD45ABF051C0A80133","6451-5"
"6EB46FAD45ABF085C0A80133","6451-6"
"7D0D6FAD45ABF176C0A80133","6451-7"
"7D0F6FAD45ABF19BC0A80133","6451-8"
"7D116FAD45ABF1C1C0A80133","6451-9"
"DECA573C55CBA2E8C0A86FA6","6454-1"
"89C36974563D2D12C0A86FA6","6454-2"
"DEC6573C55CBA14EC0A86FA6","6455-1"
"DE304CD64169E85BC0A80133","6456-1"
"5CD4664255CBBB3DC0A86FA6","6457-1"
"B974107B397ABCC8C0A801E1","6458-1"
"2FDC0F3557036C4CC0A86FA6","6458-2"
"B38703D03F007C7AC0A80132","646-1"
"8F68371D418A9BFAC0A8013C","646-10"
"8F6A371D418A9BFAC0A8013C","646-11"
"8F6C371D418A9BFAC0A8013C","646-12"
"D2C72EA23BBAFEA5C0A801E1","646-14"
"E3120C823D9C3E67C0A80133","646-20"
"D73D1C3C3DAB59CBC0A80134","646-21"
"6AB00F883DC9DB51C0A80132","646-22"
"B87357163E11EC6AC0A80133","646-23"
"B78D21263E625CBAC0A80134","646-24"
"D5F903873E7881B4C0A80133","646-25"
"F6DC1EA347A2EE4BDAA5D03F","646-26"
"255328A43A4343E5C0A801E0","646-3"
"59D2017A3A5315CCC0A801E0","646-6"
"41733CDF3B5589F3C0A801E0","6462-1"
"D3621F1F55CEB282C0A86FA6","6466-1"
"E497428C3AAF1A86C0A801E0","6467-1"
"43025AF94913AA71C0A80133","647-3"
"534049E056F14A7FC0A86FA6","647-5"
"B423710B44580311C0A8013C","6470-2"
"79DD40C1467C5580C0A80133","6470-3"
"FFBA164848D8F6ABC0A80132","6470-4"
"A02C0A5748EBB5AFC0A8013C","6470-5"
"CEB0663E4965A291C0A80146","6470-6"
"50842F6E496F2872C0A80146","6470-7"
"28CD70CA3AF19CC1C0A80119","6471-1"
"156C0EDF4300A8C2C0A80132","6472-1"
"0D6B02BF44072954C0A80133","6472-2"
"A79436494E37D258C0A80134","6472-3"
"97195E5655D39289C0A86FA6","6472-4"
"81321A5F42D28C68C0A80132","6473-1"
"13A2465042F93961C0A80133","6473-2"
"BA01481F55D2193BC0A86FA6","6475-1"
"49EF6D7F55ECBDECC0A86FA6","6475-2"
"2F6E28DF47155C6DC0A80133","6479-1"
"57713B6B484EB21CC0A80133","648-13"
"7A4B1EF841939D98C0A80134","648-4"
"CF483C0A42F1656DC0A80133","648-9"
"ADB12A0655D33839C0A86FA6","6481-1"
"8A836D4955D3B797C0A86FA6","6482-1"
"FE890292452181F6C0A80134","6483-1"
"22F32AA94522A523C0A80134","6483-2"
"F911483655D4BA6DC0A86FA6","6486-2"
"FBDB40AF55D5FD5DC0A86FA6","6487-1"
"CC44540043662CC7C0A80134","6488-1"
"9409495C45DDD87AC0A80133","6488-10"
"C45E02B845F1A4B3C0A80134","6488-11"
"9BD247DD46499BF7C0A80135","6488-12"
"DE2C02ED46B0E32EC0A80134","6488-13"
"37DA0DA04368DAD1C0A80133","6488-2"
"CDED02FD436937D5C0A80132","6488-3"
"142C59E5436A2258C0A80132","6488-4"
"C2CF0A8F436B75F2C0A80133","6488-5"
"727F747B43D24FC3C0A80132","6488-6"
"E90E02604461DB30C0A80132","6488-7"
"D76F5A904509C8D2C0A80133","6488-8"
"C62A1E5545C7AED0C0A80135","6488-9"
"0EF603653DEE2883C0A80133","6489-1"
"F8376C3C424CB2B4C0A80132","649-11"
"A68D6D004266D66CC0A80132","649-13"
"F84D388C426828FDC0A80134","649-14"
"664503FC4C61E81DC0A80133","649-22"
"544E57404227755AC0A80134","649-8"
"285E390C55D73DE9C0A86FA6","6490-1"
"2873390C55D73F49C0A86FA6","6494-1"
"2873390C55D73F49C0A86FA6","6494-2"
"1ED5318055D7381FC0A86FA6","6495-1"
"1EC1318055D7374AC0A86FA6","6496-1"
"1EC1318055D7374AC0A86FA6","6496-2"
"1EC1318055D7374AC0A86FA6","6496-3"
"1EEB318055D73976C0A86FA6","6497-1"
"1EE7318055D73907C0A86FA6","6498-1"
"1EF7318055D73AF3C0A86FA6","6499-1"
"7B3C1A883ECB4264C0A80134","65-1"
"4B7203164177CE2CC0A80132","65-2"
"D4FD1CB54185088FC0A80132","650-4"
"1EDF318055D7387AC0A86FA6","6502-1"
"1EC5318055D7379BC0A86FA6","6503-1"
"1EC9318055D737C3C0A86FA6","6504-1"
"1EE3318055D73885C0A86FA6","6505-1"
"4EE268E93A411787C0A80118","651-1"
"09992F5A3A620D05C0A80118","651-2"
"0A052F5A3A620D5AC0A80118","651-3"
"875B141744A2D58CC0A80133","651-4"
"1EFB318055D73B7FC0A86FA6","6511-1"
"1EFF318055D73C66C0A86FA6","6513-1"
"1EFF318055D73C66C0A86FA6","6513-2"
"287A390C55D73FF4C0A86FA6","6514-1"
"28EB390C55D74096C0A86FA6","6515-1"
"2915390C55D74484C0A86FA6","6516-1"
"28EF390C55D7415EC0A86FA6","6517-1"
"28EF390C55D7415EC0A86FA6","6517-2"
"1B5B1CE2488B843BC0A80132","652-14"
"EB391F2048C9BAD6C0A80132","652-15"
"E52B128E4901E4C6C0A80133","652-16"
"290E390C55D74401C0A86FA6","6520-1"
"290E390C55D74401C0A86FA6","6520-2"
"01CB025B509DEA6DC0A80134","6521-1"
"5EC5407155D74B4CC0A86FA6","6522-1"
"5EFD407155D74CB0C0A86FA6","6523-1"
"03FB5AFD490A0572C0A80132","6525-1"
"5EC9407155D74BB0C0A86FA6","6526-1"
"5F44407155D74FC7C0A86FA6","6527-1"
"5EE5407155D74C68C0A86FA6","6528-1"
"5ED9407155D74C5DC0A86FA6","6529-1"
"03CF33B63FF0EA4DC0A80133","653-1"
"F22C6CCA3A414714C0A80118","653-2"
"5EF9407155D74CA5C0A86FA6","6530-1"
"5F3C407155D74E7CC0A86FA6","6531-1"
"5F05407155D74CE3C0A86FA6","6532-1"
"5F1D407155D74D87C0A86FA6","6533-1"
"5F01407155D74CBBC0A86FA6","6534-1"
"F9B0480455D75A60C0A86FA6","6535-1"
"5ED5407155D74C02C0A86FA6","6536-1"
"5F40407155D74FBCC0A86FA6","6537-1"
"5F5F407155D7584EC0A86FA6","6538-1"
"5F5F407155D7584EC0A86FA6","6538-2"
"5F5F407155D7584EC0A86FA6","6538-3"
"2F8F1D5E3D178E5FC0A80119","654-2"
"5F5B407155D75808C0A86FA6","6541-1"
"5F09407155D74D5CC0A86FA6","6542-1"
"5F32407155D74DE4C0A86FA6","6542-2"
"5F36407155D74E2AC0A86FA6","6543-1"
"F9B8480455D75A60C0A86FA6","6543-2"
"5F63407155D758B3C0A86FA6","6546-1"
"5C55711955E0E0EAC0A86FA6","6548-6"
"5C69711955E0E356C0A86FA6","6548-7"
"5C7E711955E0E429C0A86FA6","6548-8"
"FFA638A655D89ACDC0A86FA6","6549-1"
"E1FE52893A417A2FC0A80119","655-1"
"0B5F65AA55D8E3B6C0A86FA6","6550-1"
"0B6B65AA55D8E6B9C0A86FA6","6551-1"
"71C0569855DA1DCDC0A86FA6","6553-1"
"A55558FF399A8EE0C0A80118","6554-1"
"580B313955DB26CDC0A86FA6","6558-1"
"D30E408555E5EAA3C0A86F89","6559-1"
"C09C4AC04256DAEBC0A80134","656-10"
"665014134265B662C0A80133","656-11"
"1D1D107542EA5829C0A80133","656-12"
"2E3D00BF42F25A93C0A80134","656-13"
"6E1D0323431F3F99C0A80134","656-17"
"3B45080E417D6412C0A80133","656-2"
"1AA8077A44494908C0A80133","656-24"
"40AB15D7476059F0C0A80135","656-28"
"7C455ABC4818BF97C0A80135","656-29"
"B6C54E42485B1DC7C0A80135","656-30"
"645D0482423FA3F5C0A80133","656-7"
"20BC1C1A42412FA6C0A80132","656-9"
"9D9D5B953EF8DE40C0A80133","6562-1"
"C2BB67C83C6B6E9DC0A80118","6562-2"
"25D80E7F3C8D9D8CC0A801E0","6562-3"
"C1D7031648EA5BC2C0A80133","6562-4"
"F2DB0A0749D3CAAAC0A80133","6565-1"
"45A62CFE55DBF891C0A86FA6","6566-1"
"4A01258055E527ACC0A86FA6","6566-2"
"5738257755E52849C0A86FA6","6568-1"
"B1A37323434BF0AAC0A80134","6569-1"
"EE6339C6417E0C6CC0A80132","657-1"
"42FD392755DC8E21C0A86FA6","6570-1"
"6B71394F423BAD3DC0A80133","6571-1"
"911865AB44F58ED9C0A80134","6571-2"
"63E620314E32D8CDC0A80135","6571-3"
"F4FC378F42377D3AC0A80133","6572-1"
"BF900456412A8F82C0A80133","6573-1"
"CADF0456412A919BC0A80133","6573-2"
"8E50032B413F5478C0A80132","6573-3"
"FAB16BBE3E5684E9C0A80135","6573-4"
"555D046E3E6D201FC0A80133","6573-5"
"86BA19443AF1ADEDC0A80119","6574-1"
"CD8E729F3D4F4538C0A801E0","6574-2"
"76D05E8755DE1F14C0A86FA6","6578-1"
"D90624AA4352A65BC0A80133","6579-1"
"8C3A44B148DCDA93C0A80135","658-17"
"2C001AC155DB0033C0A86FA6","658-28"
"A5461B49563204C3C0A86FA6","658-30"
"9B832C0F5739C16BC0A86FA6","658-31"
"38E142013CFFA6E2C0A801E1","658-7"
"AD432CED562A3D01C0A86FA6","6580-2"
"1FC835ED57A4934EC0A86FA6","6580-3"
"273E65EB55E76C18C0A86FA6","6581-1"
"759C6D9255DF8F12C0A86FA6","6582-1"
"F2D558E7547A4541C0A86F98","6583-1"
"7A7C317855E1BB32C0A86FA6","6584-1"
"76742C01419BFDD5C0A80134","6585-1"
"3DCF37EF4879450FC0A80135","6585-10"
"952E4F7A41A7C6ADC0A80133","6585-2"
"E1700BE441AB1D0CC0A80132","6585-3"
"D15B588541B4ABAFC0A80134","6585-4"
"7E4320C241C0C0F7C0A80133","6585-5"
"BBF8689144E98055C0A80134","6585-6"
"7B3C30B04533A138C0A80132","6585-7"
"3DC0529645EC0B38C0A80135","6585-8"
"585659FD46FA5B0EC0A80133","6585-9"
"C6DF64D6407316F4FFFFFFFF","6589-1"
"C426462242895EA6C0A80133","6589-2"
"E8807511497769FCC0A80132","6589-3"
"7376093F4D9E16C2C0A80132","659-11"
"E95A5EF95123B507C0A80134","659-14"
"D422067D512CD4D5C0A80132","659-15"
"AAA20464521D0D9EC0A80132","659-17"
"D38429C352C0A49DC0A86F98","6590-1"
"D63207C955E3A0A4C0A86FA6","6590-2"
"96012A4155E99CC1C0A86FA6","6590-3"
"B679175955F39113C0A86FA6","6590-4"
"A73F1B3055FAA3C1C0A86FA6","6590-5"
"4788078F55E4EF5EC0A86FA6","6594-1"
"1E9E326F560D418EC0A86FA6","6595-3"
"1EB6326F560D45EFC0A86FA6","6595-4"
"563324BA4056B1BFC0A80134","66-1"
"F81B185E3A44D833C0A801E0","660-1"
"7B1F47F455E72D98C0A86FA6","6601-1"
"B303139F55E8249FC0A86FA6","6603-1"
"A3FF74CC55E78409C0A86FA6","6604-1"
"9A991B0D4542FB1BC0A80133","6605-1"
"992E741B4A8451C0C0A80134","6605-2"
"AB724A474A89CD85C0A80135","6605-3"
"75F255394AD2E192C0A80134","6605-4"
"37B461054BB249B2C0A80135","6605-5"
"21426E173BCB2DA0C0A80119","6606-1"
"B8034DDD3D179EC0C0A80118","6606-2"
"506A532443CAB827C0A80133","6607-1"
"61ED409C55E86E91C0A86FA6","6608-1"
"5DDC2FE441827958C0A80134","661-1"
"4E455CE442A09831C0A80134","661-2"
"CAA94B5143AB833FC0A80134","661-4"
"CA90601543B479CFC0A80132","661-5"
"6BC4447D43B55694C0A80132","661-6"
"3405447D43B55D68C0A80132","661-7"
"7682447D43B5619BC0A80132","661-8"
"A60A447D43B56618C0A80132","661-9"
"800B0ED14DBF027AC0A80134","6610-1"
"C5A4573055E9F083C0A86FA6","6611-1"
"A78625AF55EA6DE7C0A86FA6","6612-1"
"665030CE4266E304C0A80132","6613-1"
"4E1D0F6742684A8CC0A80133","6613-2"
"F3B62FCB427BBA17C0A80133","6613-3"
"3D6324E3428E377BC0A80133","6613-4"
"55942A2655EC451EC0A86FA6","6615-1"
"0810391455EC55C9C0A86FA6","6616-1"
"8018660355EF5A33C0A86FA6","6616-2"
"F02B6D8D55EF5B06C0A86FA6","6616-3"
"BC006D8455EF5B53C0A86FA6","6616-4"
"F0336D8D55EF5B88C0A86FA6","6616-5"
"BE3B059D4373F868C0A80133","6617-1"
"244E388D55EDA892C0A86FA6","6619-1"
"2456388D55EDACACC0A86FA6","6619-2"
"76F719CE4182DBEDC0A80133","662-1"
"EC284F9455F1CC53C0A86FA6","6620-2"
"A9C2500655F3185EC0A86FA6","6620-4"
"A9C9500655F31A03C0A86FA6","6620-5"
"4E20345B56001BF0C0A86FA6","6620-6"
"FD48010955EE943FC0A86FA6","6621-1"
"58FF5E9555EF3EC1C0A86FA6","6623-2"
"6DBB267D46DC3A4CC0A80132","6627-1"
"DB3D267D46DC429FC0A80132","6627-2"
"24212D9555F50360C0A86FA6","6627-3"
"24292D9555F504D3C0A86FA6","6627-4"
"24322D9555F50659C0A86FA6","6627-5"
"243C2D9555F506FAC0A86FA6","6627-6"
"5FDB5E7755F0923DC0A86FA6","6628-1"
"1E85397C55F2F272C0A86FA6","6628-3"
"C80733B0450FE6BDC0A80133","6629-1"
"F70F5DE556BA1269C0A86FA6","6629-19"
"E315544A56BCA743C0A86FA6","6629-20"
"8650013E56C34888C0A86FA6","6629-22"
"926F724E56C607BEC0A86FA6","6629-24"
"F33249D556D066C5C0A86FA6","6629-27"
"6C3E2F3556D4CDC6C0A86FA6","6629-28"
"2AD1161956E6E9BEC0A86FA6","6629-30"
"F4343FA4570B9364C0A86FA6","6629-31"
"A5683F8B573F1FEBC0A86FA6","6629-32"
"81612CC457C42871C0A86FA6","6629-33"
"F35355DA57E2B6D7C0A86FA6","6629-34"
"5BC51D5857F57F3EC0A86FA6","6629-35"
"F62C52124975ED8EC0A80132","6629-4"
"AE1674E855F0C3ADC0A86FA6","6629-5"
"14FA1B1C56053265C0A86FA6","6629-7"
"3A6114F84183C69DC0A80132","663-1"
"116156F255F1E10DC0A86FA6","6631-1"
"1B0C0F5055F23218C0A86FA6","6632-1"
"36911B3C55F2C04AC0A86FA6","6633-1"
"1E91397C55F2F903C0A86FA6","6634-1"
"C8A65F0C55F33460C0A86FA6","6634-2"
"9F1640F655F2FDC7C0A86FA6","6635-1"
"36A869B93F5247B8C0A80132","6636-1"
"D907140F3C583D77C0A80119","6636-2"
"43CF229055F6B7D2C0A86FA6","6638-1"
"BB40752655F4B69FC0A86FA6","6639-1"
"9DA371EA418489E0C0A80132","664-1"
"453945134216AA18C0A80132","664-13"
"A7D1518942181C72C0A80133","664-15"
"67BB0A684218FFAEC0A80132","664-16"
"728D04E44244B70DC0A80134","664-20"
"80FC6B8B42505CFAC0A80133","664-22"
"BC126B8B42506E3DC0A80133","664-23"
"F8B905E242508FAFC0A80133","664-24"
"580605E2425095E8C0A80133","664-25"
"B03A479A4D73ADA1C0A80135","6640-1"
"4042139355F54F59C0A86FA6","6642-1"
"3278570C55F5D155C0A86FA6","6643-1"
"72B834D655F66985C0A86FA6","6645-1"
"D3AF4FA0560ED3A4C0A86FA6","6647-1"
"D3AF4FA0560ED3A4C0A86FA6","6647-2"
"860B570955F71C9DC0A86FA6","6648-1"
"E16874E855F75B1FC0A86FA6","6648-2"
"DA7B6F1F454E861BC0A80132","6649-1"
"AEC4567C3A48CDB3C0A80118","665-1"
"5ED1392655F98CD4C0A86FA6","6650-1"
"1D5D4D3254B28094C0A86F98","6651-1"
"9BBA263754B410F7C0A86F98","6651-2"
"2EB405E054B54555C0A86F98","6651-3"
"45FB00EA55F7CB34C0A86FA6","6652-1"
"ED9B31AA55F981B1C0A86FA6","6653-3"
"465500EA55F7CC2CC0A86FA6","6654-1"
"465500EA55F7CC2CC0A86FA6","6654-2"
"467A00EA55F7CEB0C0A86FA6","6655-1"
"468500EA55F7CEEEC0A86FA6","6656-1"
"468500EA55F7CEEEC0A86FA6","6656-2"
"468500EA55F7CEEEC0A86FA6","6656-3"
"468500EA55F7CEEEC0A86FA6","6656-4"
"ECD5395055F83B6AC0A86FA6","6657-1"
"ECD5395055F83B6AC0A86FA6","6657-2"
"467200EA55F7CD65C0A86FA6","6658-1"
"469200EA55F7CF71C0A86FA6","6659-1"
"3D1E03463F85729EC0A80132","666-1"
"1E2938514361AB9BC0A80134","666-10"
"C2F351AB4926F9F7C0A80133","666-11"
"1EB1326F560D4531C0A86FA6","666-13"
"1EB1326F560D4531C0A86FA6","666-14"
