FundKey,ManagerKey,AsOfDate,NAV,NAV_1,NAV_3,NAV_5,NAV_10,NAV_15,NAV_ME,NAV_QE,NAV_YE
967F6ADD48F785A8C0A80133,8BA9008242768D51C0A80132,07/31/2015,9.4202,9.5068,9.6668,9.8398,,,9.4267,9.4267,9.4744
77356B8F3B92437DC0A801E1,77286B8F3B924261C0A801E1,07/31/2015,42.8674,36.3004,27.0343,19.9207,21.7213,,40.6568,40.6568,38.4152
61EE61CA48D85D87C0A80134,77286B8F3B924261C0A801E1,07/31/2015,16.0421,15.8934,11.4512,9.9817,,,15.5484,15.5484,14.8434
F736024648F220DEC0A80134,77286B8F3B924261C0A801E1,07/31/2015,15.422,14.1584,13.575,11.0891,,,15.8387,15.8387,14.9891
32BA621F49903892C0A80134,77286B8F3B924261C0A801E1,07/31/2015,24.0414,21.2527,12.2659,17.0947,,,23.7977,23.7977,23.6729
09794B8041A9E437C0A80134,77286B8F3B924261C0A801E1,07/31/2015,10.7723,14.8898,11.9737,9.493,13.217,,11.5309,11.5309,14.5018
35E300D94E586244C0A80132,77286B8F3B924261C0A801E1,07/31/2015,9.6145,9.7111,9.9073,,,,9.6226,9.6226,9.6705
F13567C852D53D9CC0A86F98,77286B8F3B924261C0A801E1,07/31/2015,9.5727,9.7712,,,,,9.42,9.42,9.6383
BCCB25BB3BDD62A6C0A801E1,77286B8F3B924261C0A801E1,07/31/2015,41.2535,34.4571,25.7065,18.6674,15.5358,,40.2863,40.2863,38.2286
AA3E082F44FC2D24C0A80132,77286B8F3B924261C0A801E1,07/31/2015,16.6803,16.0515,11.5717,9.7442,,,17.1692,17.1692,16.5993
57946E323EBD1007C0A80134,183A6C073B927E7DC0A80119,07/31/2015,9.8169,13.515,18.6503,20.2226,14.2893,,10.6452,10.6452,11.0759
AC253BCF3EBD89ABC0A80134,183A6C073B927E7DC0A80119,07/31/2015,6.5436,10.9264,13.6807,14.3755,14.1486,,7.1901,7.1901,7.6565
6A2719D73EC65444C0A80133,183A6C073B927E7DC0A80119,07/31/2015,7.1908,9.8129,12.1509,13.4008,11.7584,,7.5676,7.5676,8.2136
CC992A883ED8DA1AC0A80134,183A6C073B927E7DC0A80119,07/31/2015,8.1321,10.9892,13.4349,14.3719,14.3438,,8.6727,8.6727,8.9652
6C9A24833D3C875FC0A80119,183A6C073B927E7DC0A80119,07/31/2015,7.3775,11.3196,14.4322,15.1588,15.2302,,7.9174,7.9174,8.4767
A9E848D83D876498C0A801E2,183A6C073B927E7DC0A80119,07/31/2015,8.9645,10.3579,12.6474,14.2329,14.2837,,9.2256,9.2256,9.3359
8A9B036C3EE20C4FC0A80132,183A6C073B927E7DC0A80119,07/31/2015,6.3522,10.3389,13.4719,14.1599,14.2836,,6.8609,6.8609,7.1186
BC4F5DEF3E7C6A59C0A80135,183A6C073B927E7DC0A80119,07/31/2015,8.574,11.3402,14.4257,15.0846,15.5816,,9.3848,9.3848,9.8533
F49905493E7DF81FC0A80132,183A6C073B927E7DC0A80119,07/31/2015,10.1762,13.5801,16.5106,17.319,16.3523,,11.083,11.083,11.6545
F69C43DA5360F46CC0A86F99,183A6C073B927E7DC0A80119,07/31/2015,5.4356,10.1826,,,,,6.0773,6.0773,6.6111
061543DA5360F48DC0A86F99,183A6C073B927E7DC0A80119,07/31/2015,5.7868,10.193,,,,,6.3603,6.3603,6.726
9CCB23053EEB458CC0A80134,183A6C073B927E7DC0A80119,07/31/2015,6.7469,9.7182,12.6757,13.4616,13.6936,,7.2087,7.2087,7.4991
C39455A23BAD58A2C0A80119,B21103693B930967C0A801E0,07/31/2015,54.8062,50.5879,34.3383,29.0883,14.901,,55.4644,55.4644,56.4587
A41C46563C9F2BFFC0A801E1,B21103693B930967C0A801E0,07/31/2015,37.668,32.7147,25.2077,21.2174,10.0991,,37.4117,37.4117,37.0244
F30F27A63CD7D6F2C0A801E1,B21103693B930967C0A801E0,07/31/2015,49.0202,47.5613,36.6824,30.6587,14.7779,,51.4261,51.4261,54.2599
D05D0D6E52C7B89FC0A86F98,B21103693B930967C0A801E0,07/31/2015,8.6097,9.1884,,,,,9.1938,9.1938,10.8314
0913593F52CB43F2C0A86F98,B21103693B930967C0A801E0,07/31/2015,10.1254,10.2523,,,,,10.1962,10.1962,10.0507
10AD593F52CB45B2C0A86F98,B21103693B930967C0A801E0,07/31/2015,11.0355,10.5874,,,,,10.7491,10.7491,11.2594
4BF7593F52CB503EC0A86F98,B21103693B930967C0A801E0,07/31/2015,11.0067,10.9058,,,,,10.855,10.855,11.2407
0B2A35DB52D5CE60C0A86F98,B21103693B930967C0A801E0,07/31/2015,11.3402,9.837,,,,,10.6608,10.6608,9.8134
78B86AB63B93C7A5C0A80119,78AC6AB63B93C727C0A80119,07/31/2015,32.4136,29.857,21.7597,17.4048,19.9526,,32.6995,32.6995,31.4146
2EFE5C7B399E43A5C0A801E1,FB4E2CE73979298FC0A801E0,07/31/2015,3.3287,3.4407,3.0899,2.3509,4.7287,,3.2526,3.2526,3.5101
A71C58954282D833C0A80133,FB4E2CE73979298FC0A801E0,07/31/2015,9.0281,9.1188,9.303,9.4912,9.9781,,9.0357,9.0357,9.0806
A71E58954282D83EC0A80133,FB4E2CE73979298FC0A801E0,07/31/2015,9.0281,9.1188,9.303,9.4912,9.9781,,9.0357,9.0357,9.0806
8006121D48BDFE0BC0A80134,FB4E2CE73979298FC0A801E0,07/31/2015,6.2635,9.9134,10.1489,8.9192,,,7.3125,7.3125,8.1985
849138D83B93DB49C0A801E0,848538D83B93DA35C0A801E0,07/31/2015,23.4997,20.8738,14.656,12.7491,15.7224,,23.1212,23.1212,21.5048
054E17553BAA80D6C0A801E0,848538D83B93DA35C0A801E0,07/31/2015,43.4963,36.6197,32.0239,21.7108,19.1721,,39.9951,39.9951,36.8071
485918843BC74CBBC0A801E1,FEDE65113B964B91C0A80118,07/31/2015,94.7771,94.3858,55.22,59.3514,31.154,,105.0592,105.0592,93.159
FC2D22E33B97E0FAC0A801E1,FBDE22E33B97DB83C0A801E1,07/31/2015,19.0561,16.73,13.9783,10.8184,10.0944,,19.0921,19.0921,18.1643
A66B5B5F4280221CC0A80132,A6545B5F428020F8C0A80132,07/31/2015,10.3015,10.3826,8.4379,8.4827,10.3933,,10.2322,10.2322,10.4292
A1C50D12428A9B9AC0A80132,A6545B5F428020F8C0A80132,07/31/2015,13.4075,13.8846,11.3475,10.8101,10.4776,,13.3575,13.3575,13.3987
E61E017A428B8D94C0A80134,A6545B5F428020F8C0A80132,07/31/2015,29.9963,25.2369,16.1711,12.2075,10.2916,,28.8603,28.8603,26.6212
8EB6365142935BD0C0A80134,A6545B5F428020F8C0A80132,07/31/2015,19.6594,18.3612,13.3756,12.3821,11.3534,,19.5504,19.5504,18.5815
838667FF42A04B69C0A80133,A6545B5F428020F8C0A80132,07/31/2015,3.6086,3.6448,3.7185,3.7937,10.8816,,3.6116,3.6116,3.6296
1008545F490530E7C0A80132,A6545B5F428020F8C0A80132,07/31/2015,26.9042,29.1982,24.3569,20.2613,,,26.9461,26.9461,27.7599
4EB52C573B9E0E59C0A80119,1FF573633B9CF83EC0A80118,07/31/2015,30.1609,28.6635,18.5395,15.566,13.6094,,29.6652,29.6652,30.8577
A34416844282DAE7C0A80133,A0BE16844282DA7CC0A80133,07/31/2015,40.2798,38.1745,23.2499,21.7842,9.9781,,42.5027,42.5027,42.6537
E9FC251E4283B53BC0A80132,DBD6251E4283B40EC0A80132,07/31/2015,14.3066,13.2101,9.6073,8.3812,10.4563,,14.0295,14.0295,13.686
27ED69B743E2693AC0A80132,DBD6251E4283B40EC0A80132,07/31/2015,19.4673,20.7737,15.7253,11.2874,,,19.7876,19.7876,20.3876
EFD939CA4283DDF9C0A80133,DBD6251E4283B40EC0A80132,07/31/2015,7.487,7.688,7.6723,7.3332,10.9605,,7.5294,7.5294,7.5508
CBE31FEF4284C58CC0A80134,DBD6251E4283B40EC0A80132,07/31/2015,13.2006,12.8788,12.091,7.896,10.6914,,13.7943,13.7943,13.3883
8FF12BE94284FD48C0A80132,DBD6251E4283B40EC0A80132,07/31/2015,18.2762,17.2408,12.1124,10.1827,10.3434,,17.6426,17.6426,17.4304
FED83EF6429C97A4C0A80133,DBD6251E4283B40EC0A80132,07/31/2015,6.5936,5.9839,4.6967,4.6922,10.2373,,7.2597,7.2597,7.767
45533492437FA821C0A80132,DBD6251E4283B40EC0A80132,07/31/2015,22.1144,20.7203,14.8994,8.53,,,22.2454,22.2454,22.5993
DF6E1F5E3BA2BB4CC0A80119,DF621F5E3BA2BA45C0A80119,07/31/2015,28.3426,26.9044,18.372,15.1017,15.044,,29.5884,29.5884,28.3404
147E367A3BA60FB6C0A801E1,DF621F5E3BA2BA45C0A80119,07/31/2015,26.1325,25.8371,19.771,15.5102,16.273,,25.8485,25.8485,26.7082
29F214A03BA7A065C0A801E0,DF621F5E3BA2BA45C0A80119,07/31/2015,24.5863,24.0263,16.2424,14.4092,16.9914,,24.3787,24.3787,24.8887
FCB770BB428FA99BC0A80132,424D059942869D1CC0A80132,07/31/2015,14.1823,9.0501,8.8374,5.7325,10.5157,,13.0216,13.0216,11.3883
073870BB428FAF55C0A80132,424D059942869D1CC0A80132,07/31/2015,30.5647,21.1999,15.5121,10.5833,10.4209,,26.5109,26.5109,24.1722
